head,dgp,path,t,alpha,true_v,true_e,e0_v,e2_v,e2_e,e3_v,e3_e
chronos_base,garch_t,5,997,0.025,-3.933259729684437,-5.065651877169054,-0.483320415019989,-0.6759508524846258,-0.835271941646978,-0.6360987748377587,-0.8149842340529492
chronos_base,garch_t,5,997,0.05,-3.171757283642719,-4.2877791608638995,-0.4712374210357666,-0.5739195192228634,-0.7271504258308114,-0.5373666161972654,-0.6975802971010445
chronos_bolt,garch_t,5,1013,0.01,-3.0978451722859486,-3.8405583642424457,-1.8169775009155273,-3.9872649166303225,-5.043320935842834,-3.9486748700257337,-5.131132531885193
chronos_bolt,garch_t,5,1013,0.025,-2.466336545757459,-3.176399020501315,-1.8169775009155273,-3.1338609989284625,-4.1131008708533345,-3.037897335003879,-4.102565733395628
chronos_bolt,garch_t,5,1013,0.05,-1.9888391412046538,-2.6886366961137145,-1.8169775009155273,-2.5054066192980193,-3.448204061040661,-2.4096986984109323,-3.393123267359823
chronos_2,garch_t,5,1013,0.01,-3.0978451722859486,-3.8405583642424457,-2.8662831783294678,-3.0683963024583987,-3.8897858937201515,-3.1444476762988787,-4.095970482203434
chronos_2,garch_t,5,1013,0.025,-2.466336545757459,-3.176399020501315,-2.500500202178955,-2.4046274470287226,-3.1662702230884303,-2.411545667514878,-3.2682835402286945
chronos_2,garch_t,5,1013,0.05,-1.9888391412046538,-2.6886366961137145,-1.8908617496490479,-1.9158220459703237,-2.6491202718476576,-1.9060346892897797,-2.697395712542167
chronos_base,garch_t,5,1013,0.01,-3.0978451722859486,-3.8405583642424457,-0.44803982973098755,-0.6195167573399712,-0.7625549839099062,-0.580796980541842,-0.7309080728772209
chronos_base,garch_t,5,1013,0.025,-2.466336545757459,-3.176399020501315,-0.43655160069465637,-0.503926882640962,-0.6365606938389242,-0.4651752419658827,-0.6003331773512589
chronos_base,garch_t,5,1013,0.05,-1.9888391412046538,-2.6886366961137145,-0.34464603662490845,-0.41880545128973556,-0.5465032927187343,-0.38542643861822345,-0.5102706009387792
chronos_bolt,garch_t,5,1030,0.01,-3.404894604673436,-4.221223374986503,-1.9144476652145386,-4.210199628731487,-5.390332112680034,-4.23545560475994,-5.6112137921860885
chronos_bolt,garch_t,5,1030,0.025,-2.7107926739159005,-3.4912344825852384,-1.9144476652145386,-3.2836544988298324,-4.359475410884146,-3.224544053441633,-4.430243693501326
chronos_bolt,garch_t,5,1030,0.05,-2.185967110956054,-2.95512657069602,-1.9144476652145386,-2.6114026284437433,-3.6337210219328417,-2.5437039965222064,-3.6348706975551117
chronos_2,garch_t,5,1030,0.01,-3.404894604673436,-4.221223374986503,-3.3115487098693848,-3.8251283020191957,-4.898343819290199,-3.8299960658759904,-5.075223228949319
chronos_2,garch_t,5,1030,0.025,-2.7107926739159005,-3.4912344825852384,-2.9179065227508545,-2.9825257769744846,-3.960880082381158,-2.914999132060739,-4.006302789950588
chronos_2,garch_t,5,1030,0.05,-2.185967110956054,-2.95512657069602,-2.261836290359497,-2.3711781964055034,-3.3008771737720988,-2.2987567281753742,-3.2863942563294466
chronos_base,garch_t,5,1030,0.01,-3.404894604673436,-4.221223374986503,-0.5498273372650146,-0.8611707163150353,-1.0400088530985654,-0.7469928595513594,-0.9170701770294081
chronos_base,garch_t,5,1030,0.025,-2.7107926739159005,-3.4912344825852384,-0.5386063456535339,-0.7207613919965887,-0.8837920771454433,-0.6220194983697309,-0.7710734253895978
chronos_base,garch_t,5,1030,0.05,-2.185967110956054,-2.95512657069602,-0.5273853540420532,-0.6188878535724629,-0.773810728061437,-0.5378510365202722,-0.6727458945914047
chronos_bolt,garch_t,5,1047,0.01,-3.2201156248265073,-3.9921433477030086,-1.5773874521255493,-3.4115134071484503,-4.376052813147115,-3.3560549628329293,-4.484519539908537
chronos_bolt,garch_t,5,1047,0.025,-2.563681657858254,-3.3017699554856126,-1.5773874521255493,-2.659425179772969,-3.535178434000953,-2.5663891443475126,-3.52867327591316
chronos_bolt,garch_t,5,1047,0.05,-2.0673376614021706,-2.794755887767309,-1.5773874521255493,-2.115671854014003,-2.9452959496283615,-2.047255987576419,-2.9002916532065917
chronos_2,garch_t,5,1047,0.01,-3.2201156248265073,-3.9921433477030086,-3.1568896770477295,-3.2953251392405174,-4.232147392916086,-3.278659762567436,-4.387292298771249
chronos_2,garch_t,5,1047,0.025,-2.563681657858254,-3.3017699554856126,-2.7374136447906494,-2.564849034530974,-3.415436508912201,-2.502871814159117,-3.4482444195544475
chronos_2,garch_t,5,1047,0.05,-2.0673376614021706,-2.794755887767309,-2.0382869243621826,-2.0367210877482527,-2.8425049780936047,-1.9928620895206197,-2.8309062006708836
chronos_base,garch_t,5,1047,0.01,-3.2201156248265073,-3.9921433477030086,-0.2072296291589737,-0.691750307320723,-0.9166190957268532,-0.46319548739651806,-0.6532705044807092
chronos_base,garch_t,5,1047,0.025,-2.563681657858254,-3.3017699554856126,-0.19632279872894287,-0.5164115213544471,-0.7205810679755887,-0.3301866655082961,-0.4922707720570225
chronos_base,garch_t,5,1047,0.05,-2.0673376614021706,-2.794755887767309,-0.18541598320007324,-0.38964308577288215,-0.5830582682455728,-0.24274551259417637,-0.3864281518297506
chronos_bolt,garch_t,5,1064,0.01,-2.704785333690897,-3.353261818802095,-1.2928533554077148,-2.866551922344721,-3.709193611544053,-2.751777472177881,-3.601611294837882
chronos_bolt,garch_t,5,1064,0.025,-2.1534035905313087,-2.7733721366914867,-1.2928533554077148,-2.218883848151795,-2.977588842352328,-2.1195117698253823,-2.869576365433881
chronos_bolt,garch_t,5,1064,0.05,-1.7364918648375236,-2.347497921565029,-1.2928533554077148,-1.7540556941778813,-2.468173452018031,-1.6910227466924774,-2.373473333698325
chronos_2,garch_t,5,1064,0.01,-2.704785333690897,-3.353261818802095,-3.3168087005615234,-3.2472239495186175,-4.204137356894907,-3.2485929649169614,-4.2541812752456645
chronos_2,garch_t,5,1064,0.025,-2.1534035905313087,-2.7733721366914867,-2.8473024368286133,-2.5117247786745036,-3.3733187283919572,-2.500447877778191,-3.3879816158147547
chronos_2,garch_t,5,1064,0.05,-1.7364918648375236,-2.347497921565029,-2.0647921562194824,-1.9838606836921495,-2.794820864848203,-1.9934269270022633,-2.8009546040274236
chronos_base,garch_t,5,1064,0.01,-2.704785333690897,-3.353261818802095,-0.44012710452079773,-0.7912090036710574,-0.9768439669815543,-0.6678106263655941,-0.8248548036013387
chronos_base,garch_t,5,1064,0.025,-2.1534035905313087,-2.7733721366914867,-0.44012710452079773,-0.6485269589404854,-0.8156705688130673,-0.5509717287214206,-0.6895791530791644
chronos_base,garch_t,5,1064,0.05,-1.7364918648375236,-2.347497921565029,-0.4191686809062958,-0.5461247654403945,-0.7034457542725425,-0.47178953533468265,-0.5979022977155964
chronos_bolt,garch_t,5,1080,0.01,-6.90989592711218,-8.566554208818896,-2.4851949214935303,-6.210193855341136,-8.20658522977717,-5.399299065514121,-7.395919961837399
chronos_bolt,garch_t,5,1080,0.025,-5.501284894700445,-7.085114146763166,-2.4851949214935303,-4.735052627438673,-6.492315045768808,-4.078148878454583,-5.72958129029877
chronos_bolt,garch_t,5,1080,0.05,-4.4362034631157465,-5.997136306928908,-2.4851949214935303,-3.697370937929364,-5.322597127564815,-3.2327368109243895,-4.663281004903963
chronos_2,garch_t,5,1080,0.01,-6.90989592711218,-8.566554208818896,-6.39694356918335,-6.766851120239569,-8.93277453033232,-6.520846874294056,-8.916870642074533
chronos_2,garch_t,5,1080,0.025,-5.501284894700445,-7.085114146763166,-5.5325164794921875,-5.166442022294289,-7.072929827378417,-4.935414579745067,-6.917198561345269
chronos_2,garch_t,5,1080,0.05,-4.4362034631157465,-5.997136306928908,-4.091805458068848,-4.040641193702889,-5.803880354071266,-3.920886778748434,-5.637596193113118
chronos_base,garch_t,5,1080,0.01,-6.90989592711218,-8.566554208818896,-0.5271258354187012,-0.7532912771847056,-0.9267882060446383,-0.6615306625827999,-0.8273261477179573
chronos_base,garch_t,5,1080,0.025,-5.501284894700445,-7.085114146763166,-0.505610466003418,-0.6250937323781186,-0.7778090950496203,-0.551824940979216,-0.6889566510568903
chronos_base,garch_t,5,1080,0.05,-4.4362034631157465,-5.997136306928908,-0.4518221616744995,-0.5349137263084622,-0.6761544450448553,-0.4816235802034193,-0.6004131656900193
chronos_bolt,garch_t,5,1097,0.01,-6.102922471194496,-7.566107613368381,-2.4280614852905273,-5.817890521224927,-7.702162941289476,-5.2220728444453846,-6.85474924000456
chronos_bolt,garch_t,5,1097,0.025,-4.858816335073455,-6.257677799111224,-2.4280614852905273,-4.455122098999141,-6.093685592901132,-4.010109620912702,-5.449266729186118
chronos_bolt,garch_t,5,1097,0.05,-3.918120632701738,-5.296759649702698,-2.4280614852905273,-3.5068107378068905,-5.008024180320576,-3.1896858462774555,-4.49784242494988
chronos_2,garch_t,5,1097,0.01,-6.102922471194496,-7.566107613368381,-6.173151016235352,-6.55179215243892,-8.710016754890601,-6.557198720957318,-8.64639876174048
chronos_2,garch_t,5,1097,0.025,-4.858816335073455,-6.257677799111224,-5.3650946617126465,-4.9908924094011295,-6.867684749808743,-5.006350296297527,-6.847919818265435
chronos_2,garch_t,5,1097,0.05,-3.918120632701738,-5.296759649702698,-4.01833438873291,-3.9047071589480953,-5.624180283249956,-3.956522303383847,-5.630461355205052
chronos_base,garch_t,5,1097,0.01,-6.102922471194496,-7.566107613368381,-0.40961387753486633,-0.7584569698325202,-0.9656845684052883,-0.6034044262486253,-0.7544388934164841
chronos_base,garch_t,5,1097,0.025,-4.858816335073455,-6.257677799111224,-0.39883455634117126,-0.6085830850685668,-0.7887882264985318,-0.49128899407162807,-0.624421516603423
chronos_base,garch_t,5,1097,0.05,-3.918120632701738,-5.296759649702698,-0.3772759437561035,-0.5042901580021022,-0.6693898820784182,-0.4153938148487797,-0.5364078335295915
chronos_bolt,garch_t,5,1114,0.01,-4.9968926946694765,-6.194905479918996,-2.4674525260925293,-5.512393690291996,-7.076193642561302,-4.880028489397123,-5.711752183735852
chronos_bolt,garch_t,5,1114,0.025,-3.9782553299775505,-5.123601787104812,-2.4674525260925293,-4.3033862946131825,-5.716202506293261,-3.9959540752082625,-4.91175154614062
chronos_bolt,garch_t,5,1114,0.05,-3.20804146845881,-4.336830383139234,-2.4674525260925293,-3.433090874291353,-4.766370016758077,-3.268279252368076,-4.253277199534558
chronos_2,garch_t,5,1114,0.01,-4.9968926946694765,-6.194905479918996,-5.553680896759033,-6.154853350390252,-7.94067391544991,-5.693927448702967,-6.689282773507593
chronos_2,garch_t,5,1114,0.025,-3.9782553299775505,-5.123601787104812,-4.853909969329834,-4.774197041135789,-6.387597937974712,-4.635922029744641,-5.731891635203416
chronos_2,garch_t,5,1114,0.05,-3.20804146845881,-4.336830383139234,-3.6876254081726074,-3.7803413647542934,-5.30291291115126,-3.7650859401029946,-4.943870382950063
chronos_base,garch_t,5,1114,0.01,-4.9968926946694765,-6.194905479918996,-0.5461132526397705,-0.8322442215649934,-1.000189737378176,-0.7620527410188919,-0.8509791298040991
chronos_base,garch_t,5,1114,0.025,-3.9782553299775505,-5.123601787104812,-0.5356110334396362,-0.7024019291448029,-0.8541324283531668,-0.6675291082231245,-0.7654445127053654
chronos_base,garch_t,5,1114,0.05,-3.20804146845881,-4.336830383139234,-0.5251088738441467,-0.6089358735513768,-0.7521244271637445,-0.5897274360505633,-0.6950416299331831
