"cell_id","forecaster","erule","asset","alpha","n","esr_p","esback_version"
"lag_llama.e2.msft.a01","lag_llama","e2","msft",0.01,2639,0.483829427068284,"0.3.1"
"lag_llama.e3.msft.a01","lag_llama","e3","msft",0.01,2639,0.00922389799602619,"0.3.1"
"garch_t.param.msft.a01","garch_t","param","msft",0.01,2639,0.512209003927057,"0.3.1"
"gjr_t.param.msft.a01","gjr_t","param","msft",0.01,2639,0.217544432791873,"0.3.1"
"ewma94.param.msft.a01","ewma94","param","msft",0.01,2639,0.00111442971196285,"0.3.1"
"hs250.param.msft.a01","hs250","param","msft",0.01,2639,0.010756063559297,"0.3.1"
"hs500.param.msft.a01","hs500","param","msft",0.01,2639,0.131114956737434,"0.3.1"
"fhs.param.msft.a01","fhs","param","msft",0.01,2639,0.333716240602863,"0.3.1"
"chronos_bolt.e1.msft.a025","chronos_bolt","e1","msft",0.025,2639,1.11022302462516e-16,"0.3.1"
"chronos_bolt.e2.msft.a025","chronos_bolt","e2","msft",0.025,2639,0.0440771795300698,"0.3.1"
"chronos_bolt.e3.msft.a025","chronos_bolt","e3","msft",0.025,2639,0.0256415017445939,"0.3.1"
"chronos_2.e1.msft.a025","chronos_2","e1","msft",0.025,2639,5.44009282066327e-15,"0.3.1"
"chronos_2.e2.msft.a025","chronos_2","e2","msft",0.025,2639,8.27328780557135e-05,"0.3.1"
"chronos_2.e3.msft.a025","chronos_2","e3","msft",0.025,2639,0.00385525571287759,"0.3.1"
"timesfm_2_5.e1.msft.a025","timesfm_2_5","e1","msft",0.025,2639,1.88538074041844e-12,"0.3.1"
"timesfm_2_5.e2.msft.a025","timesfm_2_5","e2","msft",0.025,2639,0.590805520420568,"0.3.1"
"timesfm_2_5.e3.msft.a025","timesfm_2_5","e3","msft",0.025,2639,0.361146703195522,"0.3.1"
"moirai_2_0.e1.msft.a025","moirai_2_0","e1","msft",0.025,2639,1.34156863396129e-09,"0.3.1"
"moirai_2_0.e2.msft.a025","moirai_2_0","e2","msft",0.025,2639,0.00903592575515955,"0.3.1"
"moirai_2_0.e3.msft.a025","moirai_2_0","e3","msft",0.025,2639,0.898918672269188,"0.3.1"
"lag_llama.e1.msft.a025","lag_llama","e1","msft",0.025,2639,0,"0.3.1"
"lag_llama.e2.msft.a025","lag_llama","e2","msft",0.025,2639,0.0209087027660845,"0.3.1"
"lag_llama.e3.msft.a025","lag_llama","e3","msft",0.025,2639,3.85497810642121e-05,"0.3.1"
"garch_t.param.msft.a025","garch_t","param","msft",0.025,2639,0.12714254760282,"0.3.1"
"gjr_t.param.msft.a025","gjr_t","param","msft",0.025,2639,0.155777153953057,"0.3.1"
"ewma94.param.msft.a025","ewma94","param","msft",0.025,2639,0.000223133091676875,"0.3.1"
"hs250.param.msft.a025","hs250","param","msft",0.025,2639,0.00178193290037998,"0.3.1"
"hs500.param.msft.a025","hs500","param","msft",0.025,2639,0.00674467581241978,"0.3.1"
"fhs.param.msft.a025","fhs","param","msft",0.025,2639,0.365700954375707,"0.3.1"
"chronos_bolt.e1.msft.a05","chronos_bolt","e1","msft",0.05,2639,0,"0.3.1"
"chronos_bolt.e2.msft.a05","chronos_bolt","e2","msft",0.05,2639,0.0127218114169964,"0.3.1"
"chronos_bolt.e3.msft.a05","chronos_bolt","e3","msft",0.05,2639,0.000641410343624083,"0.3.1"
"chronos_2.e1.msft.a05","chronos_2","e1","msft",0.05,2639,1.11022302462516e-16,"0.3.1"
"chronos_2.e2.msft.a05","chronos_2","e2","msft",0.05,2639,0.00359273097852131,"0.3.1"
"chronos_2.e3.msft.a05","chronos_2","e3","msft",0.05,2639,0.0172045069513569,"0.3.1"
"timesfm_2_5.e1.msft.a05","timesfm_2_5","e1","msft",0.05,2639,0,"0.3.1"
"timesfm_2_5.e2.msft.a05","timesfm_2_5","e2","msft",0.05,2639,0.411786178854526,"0.3.1"
"timesfm_2_5.e3.msft.a05","timesfm_2_5","e3","msft",0.05,2639,0.138913467816217,"0.3.1"
"moirai_2_0.e1.msft.a05","moirai_2_0","e1","msft",0.05,2639,1.83830728417433e-12,"0.3.1"
"moirai_2_0.e2.msft.a05","moirai_2_0","e2","msft",0.05,2639,0.0272348879632219,"0.3.1"
"moirai_2_0.e3.msft.a05","moirai_2_0","e3","msft",0.05,2639,0.911330737608762,"0.3.1"
"lag_llama.e1.msft.a05","lag_llama","e1","msft",0.05,2639,0,"0.3.1"
"lag_llama.e2.msft.a05","lag_llama","e2","msft",0.05,2639,0.000149475765874985,"0.3.1"
"lag_llama.e3.msft.a05","lag_llama","e3","msft",0.05,2639,7.23758417642273e-08,"0.3.1"
"garch_t.param.msft.a05","garch_t","param","msft",0.05,2639,0.0647158376908085,"0.3.1"
"gjr_t.param.msft.a05","gjr_t","param","msft",0.05,2639,0.0740276228851241,"0.3.1"
"ewma94.param.msft.a05","ewma94","param","msft",0.05,2639,0.000498412394621117,"0.3.1"
"hs250.param.msft.a05","hs250","param","msft",0.05,2639,0.000568915186112018,"0.3.1"
"hs500.param.msft.a05","hs500","param","msft",0.05,2639,0.00201877551022112,"0.3.1"
"fhs.param.msft.a05","fhs","param","msft",0.05,2639,0.242808821999178,"0.3.1"
"chronos_bolt.e1.natgas.a01","chronos_bolt","e1","natgas",0.01,2641,0.00284811526912121,"0.3.1"
"chronos_bolt.e2.natgas.a01","chronos_bolt","e2","natgas",0.01,2641,0.923941114349019,"0.3.1"
"chronos_bolt.e3.natgas.a01","chronos_bolt","e3","natgas",0.01,2641,0.640730705714539,"0.3.1"
"chronos_2.e1.natgas.a01","chronos_2","e1","natgas",0.01,2641,0.00699118681148481,"0.3.1"
"chronos_2.e2.natgas.a01","chronos_2","e2","natgas",0.01,2641,0.714395474787097,"0.3.1"
"chronos_2.e3.natgas.a01","chronos_2","e3","natgas",0.01,2641,0.990337324185519,"0.3.1"
"timesfm_2_5.e1.natgas.a01","timesfm_2_5","e1","natgas",0.01,2641,0.00281755872588785,"0.3.1"
"timesfm_2_5.e2.natgas.a01","timesfm_2_5","e2","natgas",0.01,2641,0.667100306155248,"0.3.1"
"timesfm_2_5.e3.natgas.a01","timesfm_2_5","e3","natgas",0.01,2641,0.77264730413615,"0.3.1"
"moirai_2_0.e1.natgas.a01","moirai_2_0","e1","natgas",0.01,2641,0.029793581954541,"0.3.1"
"moirai_2_0.e2.natgas.a01","moirai_2_0","e2","natgas",0.01,2641,0.899155524995855,"0.3.1"
"moirai_2_0.e3.natgas.a01","moirai_2_0","e3","natgas",0.01,2641,0.724776096905853,"0.3.1"
"lag_llama.e1.natgas.a01","lag_llama","e1","natgas",0.01,2641,3.98242815502492e-07,"0.3.1"
"lag_llama.e2.natgas.a01","lag_llama","e2","natgas",0.01,2641,0.173642845142741,"0.3.1"
"lag_llama.e3.natgas.a01","lag_llama","e3","natgas",0.01,2641,0.0913849047704842,"0.3.1"
"garch_t.param.natgas.a01","garch_t","param","natgas",0.01,2641,0.352161040210173,"0.3.1"
"gjr_t.param.natgas.a01","gjr_t","param","natgas",0.01,2641,0.592773084931109,"0.3.1"
"ewma94.param.natgas.a01","ewma94","param","natgas",0.01,2641,0.0705263942718422,"0.3.1"
"hs250.param.natgas.a01","hs250","param","natgas",0.01,2641,0.0847519145948223,"0.3.1"
"hs500.param.natgas.a01","hs500","param","natgas",0.01,2641,0.157012838948393,"0.3.1"
"fhs.param.natgas.a01","fhs","param","natgas",0.01,2641,0.335293897201774,"0.3.1"
"chronos_bolt.e1.natgas.a025","chronos_bolt","e1","natgas",0.025,2641,0.000113761423468195,"0.3.1"
"chronos_bolt.e2.natgas.a025","chronos_bolt","e2","natgas",0.025,2641,0.902701377723074,"0.3.1"
"chronos_bolt.e3.natgas.a025","chronos_bolt","e3","natgas",0.025,2641,0.57567289909531,"0.3.1"
"chronos_2.e1.natgas.a025","chronos_2","e1","natgas",0.025,2641,0.00210293755682578,"0.3.1"
"chronos_2.e2.natgas.a025","chronos_2","e2","natgas",0.025,2641,0.203202607248672,"0.3.1"
"chronos_2.e3.natgas.a025","chronos_2","e3","natgas",0.025,2641,0.689731110990653,"0.3.1"
"timesfm_2_5.e1.natgas.a025","timesfm_2_5","e1","natgas",0.025,2641,0.0010565332122412,"0.3.1"
"timesfm_2_5.e2.natgas.a025","timesfm_2_5","e2","natgas",0.025,2641,0.639281779019012,"0.3.1"
"timesfm_2_5.e3.natgas.a025","timesfm_2_5","e3","natgas",0.025,2641,0.958761291522125,"0.3.1"
"moirai_2_0.e1.natgas.a025","moirai_2_0","e1","natgas",0.025,2641,0.0324834367148685,"0.3.1"
"moirai_2_0.e2.natgas.a025","moirai_2_0","e2","natgas",0.025,2641,0.225394934602324,"0.3.1"
"moirai_2_0.e3.natgas.a025","moirai_2_0","e3","natgas",0.025,2641,0.969256741777829,"0.3.1"
"lag_llama.e1.natgas.a025","lag_llama","e1","natgas",0.025,2641,1.04894981589609e-11,"0.3.1"
"lag_llama.e2.natgas.a025","lag_llama","e2","natgas",0.025,2641,0.011373227828803,"0.3.1"
"lag_llama.e3.natgas.a025","lag_llama","e3","natgas",0.025,2641,0.000811533270624332,"0.3.1"
"garch_t.param.natgas.a025","garch_t","param","natgas",0.025,2641,0.401825136571612,"0.3.1"
"gjr_t.param.natgas.a025","gjr_t","param","natgas",0.025,2641,0.856237946732528,"0.3.1"
"ewma94.param.natgas.a025","ewma94","param","natgas",0.025,2641,0.0712158931561881,"0.3.1"
"hs250.param.natgas.a025","hs250","param","natgas",0.025,2641,0.054349632512004,"0.3.1"
"hs500.param.natgas.a025","hs500","param","natgas",0.025,2641,0.112360435241705,"0.3.1"
"fhs.param.natgas.a025","fhs","param","natgas",0.025,2641,0.274694155332867,"0.3.1"
"chronos_bolt.e1.natgas.a05","chronos_bolt","e1","natgas",0.05,2641,4.89459813324267e-06,"0.3.1"
"chronos_bolt.e2.natgas.a05","chronos_bolt","e2","natgas",0.05,2641,0.769385291604849,"0.3.1"
"chronos_bolt.e3.natgas.a05","chronos_bolt","e3","natgas",0.05,2641,0.38666470493156,"0.3.1"
"chronos_2.e1.natgas.a05","chronos_2","e1","natgas",0.05,2641,0.000848290446393674,"0.3.1"
"chronos_2.e2.natgas.a05","chronos_2","e2","natgas",0.05,2641,0.0649205645627042,"0.3.1"
"chronos_2.e3.natgas.a05","chronos_2","e3","natgas",0.05,2641,0.429611388488191,"0.3.1"
"timesfm_2_5.e1.natgas.a05","timesfm_2_5","e1","natgas",0.05,2641,0.000181828474308476,"0.3.1"
"timesfm_2_5.e2.natgas.a05","timesfm_2_5","e2","natgas",0.05,2641,0.651795774893389,"0.3.1"
"timesfm_2_5.e3.natgas.a05","timesfm_2_5","e3","natgas",0.05,2641,0.944369241909123,"0.3.1"
"moirai_2_0.e1.natgas.a05","moirai_2_0","e1","natgas",0.05,2641,0.0476646192227264,"0.3.1"
"moirai_2_0.e2.natgas.a05","moirai_2_0","e2","natgas",0.05,2641,0.0254695992785826,"0.3.1"
"moirai_2_0.e3.natgas.a05","moirai_2_0","e3","natgas",0.05,2641,0.934865518943671,"0.3.1"
"lag_llama.e1.natgas.a05","lag_llama","e1","natgas",0.05,2641,9.99200722162641e-16,"0.3.1"
"lag_llama.e2.natgas.a05","lag_llama","e2","natgas",0.05,2641,0.0001798820063319,"0.3.1"
"lag_llama.e3.natgas.a05","lag_llama","e3","natgas",0.05,2641,2.20696963915135e-06,"0.3.1"
"garch_t.param.natgas.a05","garch_t","param","natgas",0.05,2641,0.356161098894758,"0.3.1"
"gjr_t.param.natgas.a05","gjr_t","param","natgas",0.05,2641,0.832113273508383,"0.3.1"
"ewma94.param.natgas.a05","ewma94","param","natgas",0.05,2641,0.260742371559946,"0.3.1"
"hs250.param.natgas.a05","hs250","param","natgas",0.05,2641,0.0327440934835929,"0.3.1"
"hs500.param.natgas.a05","hs500","param","natgas",0.05,2641,0.10185067842038,"0.3.1"
"fhs.param.natgas.a05","fhs","param","natgas",0.05,2641,0.540720508374964,"0.3.1"
"chronos_bolt.e1.ndx.a01","chronos_bolt","e1","ndx",0.01,2639,1.1280021361415e-10,"0.3.1"
"chronos_bolt.e2.ndx.a01","chronos_bolt","e2","ndx",0.01,2639,1.11906790229988e-05,"0.3.1"
"chronos_bolt.e3.ndx.a01","chronos_bolt","e3","ndx",0.01,2639,0.000818520673961265,"0.3.1"
"chronos_2.e1.ndx.a01","chronos_2","e1","ndx",0.01,2639,6.72062405726592e-12,"0.3.1"
"chronos_2.e2.ndx.a01","chronos_2","e2","ndx",0.01,2639,1.40998324127395e-13,"0.3.1"
"chronos_2.e3.ndx.a01","chronos_2","e3","ndx",0.01,2639,0.0372139429719139,"0.3.1"
"timesfm_2_5.e1.ndx.a01","timesfm_2_5","e1","ndx",0.01,2639,1.18246523683752e-11,"0.3.1"
"timesfm_2_5.e2.ndx.a01","timesfm_2_5","e2","ndx",0.01,2639,0.0139405144148247,"0.3.1"
"timesfm_2_5.e3.ndx.a01","timesfm_2_5","e3","ndx",0.01,2639,0.0110730805205431,"0.3.1"
"moirai_2_0.e1.ndx.a01","moirai_2_0","e1","ndx",0.01,2639,8.70738710023744e-08,"0.3.1"
"moirai_2_0.e2.ndx.a01","moirai_2_0","e2","ndx",0.01,2639,7.29688390266325e-07,"0.3.1"
"moirai_2_0.e3.ndx.a01","moirai_2_0","e3","ndx",0.01,2639,0.6021699744908,"0.3.1"
"lag_llama.e1.ndx.a01","lag_llama","e1","ndx",0.01,2639,0,"0.3.1"
"lag_llama.e2.ndx.a01","lag_llama","e2","ndx",0.01,2639,0.0734430533779806,"0.3.1"
"lag_llama.e3.ndx.a01","lag_llama","e3","ndx",0.01,2639,4.05120287649829e-07,"0.3.1"
"garch_t.param.ndx.a01","garch_t","param","ndx",0.01,2639,0.0192546592387612,"0.3.1"
"gjr_t.param.ndx.a01","gjr_t","param","ndx",0.01,2639,0.0581416783548353,"0.3.1"
"ewma94.param.ndx.a01","ewma94","param","ndx",0.01,2639,6.74425681967961e-09,"0.3.1"
"hs250.param.ndx.a01","hs250","param","ndx",0.01,2639,0.00567573283073797,"0.3.1"
"hs500.param.ndx.a01","hs500","param","ndx",0.01,2639,0.0632087008663448,"0.3.1"
"fhs.param.ndx.a01","fhs","param","ndx",0.01,2639,0.00299843615504058,"0.3.1"
"chronos_bolt.e1.ndx.a025","chronos_bolt","e1","ndx",0.025,2639,0,"0.3.1"
"chronos_bolt.e2.ndx.a025","chronos_bolt","e2","ndx",0.025,2639,0.0176652438153428,"0.3.1"
"chronos_bolt.e3.ndx.a025","chronos_bolt","e3","ndx",0.025,2639,0.000280232761262988,"0.3.1"
"chronos_2.e1.ndx.a025","chronos_2","e1","ndx",0.025,2639,0,"0.3.1"
"chronos_2.e2.ndx.a025","chronos_2","e2","ndx",0.025,2639,0.00126566151787488,"0.3.1"
"chronos_2.e3.ndx.a025","chronos_2","e3","ndx",0.025,2639,0.00733908354889978,"0.3.1"
"timesfm_2_5.e1.ndx.a025","timesfm_2_5","e1","ndx",0.025,2639,2.66453525910038e-15,"0.3.1"
"timesfm_2_5.e2.ndx.a025","timesfm_2_5","e2","ndx",0.025,2639,0.218216686232227,"0.3.1"
"timesfm_2_5.e3.ndx.a025","timesfm_2_5","e3","ndx",0.025,2639,0.0167895190408038,"0.3.1"
"moirai_2_0.e1.ndx.a025","moirai_2_0","e1","ndx",0.025,2639,1.38554723250195e-10,"0.3.1"
"moirai_2_0.e2.ndx.a025","moirai_2_0","e2","ndx",0.025,2639,0.00127852530430095,"0.3.1"
"moirai_2_0.e3.ndx.a025","moirai_2_0","e3","ndx",0.025,2639,0.659394391116782,"0.3.1"
"lag_llama.e1.ndx.a025","lag_llama","e1","ndx",0.025,2639,0,"0.3.1"
"lag_llama.e2.ndx.a025","lag_llama","e2","ndx",0.025,2639,0.000459136689140438,"0.3.1"
"lag_llama.e3.ndx.a025","lag_llama","e3","ndx",0.025,2639,4.26032542577559e-11,"0.3.1"
"garch_t.param.ndx.a025","garch_t","param","ndx",0.025,2639,0.00198494010467476,"0.3.1"
"gjr_t.param.ndx.a025","gjr_t","param","ndx",0.025,2639,0.0032000844157668,"0.3.1"
"ewma94.param.ndx.a025","ewma94","param","ndx",0.025,2639,2.2756541023794e-06,"0.3.1"
"hs250.param.ndx.a025","hs250","param","ndx",0.025,2639,0.000706920534441324,"0.3.1"
"hs500.param.ndx.a025","hs500","param","ndx",0.025,2639,0.00706902298470302,"0.3.1"
"fhs.param.ndx.a025","fhs","param","ndx",0.025,2639,0.0835410359663591,"0.3.1"
"chronos_bolt.e1.ndx.a05","chronos_bolt","e1","ndx",0.05,2639,0,"0.3.1"
"chronos_bolt.e2.ndx.a05","chronos_bolt","e2","ndx",0.05,2639,0.0015819987982596,"0.3.1"
"chronos_bolt.e3.ndx.a05","chronos_bolt","e3","ndx",0.05,2639,1.48422017868244e-05,"0.3.1"
"chronos_2.e1.ndx.a05","chronos_2","e1","ndx",0.05,2639,0,"0.3.1"
"chronos_2.e2.ndx.a05","chronos_2","e2","ndx",0.05,2639,5.31035717442618e-05,"0.3.1"
"chronos_2.e3.ndx.a05","chronos_2","e3","ndx",0.05,2639,0.0020658952630328,"0.3.1"
"timesfm_2_5.e1.ndx.a05","timesfm_2_5","e1","ndx",0.05,2639,0,"0.3.1"
"timesfm_2_5.e2.ndx.a05","timesfm_2_5","e2","ndx",0.05,2639,0.0813231286737326,"0.3.1"
"timesfm_2_5.e3.ndx.a05","timesfm_2_5","e3","ndx",0.05,2639,0.00343997976975774,"0.3.1"
"moirai_2_0.e1.ndx.a05","moirai_2_0","e1","ndx",0.05,2639,5.55111512312578e-16,"0.3.1"
"moirai_2_0.e2.ndx.a05","moirai_2_0","e2","ndx",0.05,2639,0.00119498644817606,"0.3.1"
"moirai_2_0.e3.ndx.a05","moirai_2_0","e3","ndx",0.05,2639,0.828498880006902,"0.3.1"
"lag_llama.e1.ndx.a05","lag_llama","e1","ndx",0.05,2639,0,"0.3.1"
"lag_llama.e2.ndx.a05","lag_llama","e2","ndx",0.05,2639,1.41326916212048e-05,"0.3.1"
"lag_llama.e3.ndx.a05","lag_llama","e3","ndx",0.05,2639,1.59539048638635e-13,"0.3.1"
"garch_t.param.ndx.a05","garch_t","param","ndx",0.05,2639,0.00061139512534103,"0.3.1"
"gjr_t.param.ndx.a05","gjr_t","param","ndx",0.05,2639,0.0070860367956842,"0.3.1"
"ewma94.param.ndx.a05","ewma94","param","ndx",0.05,2639,1.75832468314319e-05,"0.3.1"
"hs250.param.ndx.a05","hs250","param","ndx",0.05,2639,0.000379655469263218,"0.3.1"
"hs500.param.ndx.a05","hs500","param","ndx",0.05,2639,0.000860403224002382,"0.3.1"
"fhs.param.ndx.a05","fhs","param","ndx",0.05,2639,0.0309352866211261,"0.3.1"
"chronos_bolt.e1.nikkei.a01","chronos_bolt","e1","nikkei",0.01,2566,1.18911669400035e-08,"0.3.1"
"chronos_bolt.e2.nikkei.a01","chronos_bolt","e2","nikkei",0.01,2566,0.30656672614025,"0.3.1"
"chronos_bolt.e3.nikkei.a01","chronos_bolt","e3","nikkei",0.01,2566,0.244268324895663,"0.3.1"
"chronos_2.e1.nikkei.a01","chronos_2","e1","nikkei",0.01,2566,3.33699479160288e-09,"0.3.1"
"chronos_2.e2.nikkei.a01","chronos_2","e2","nikkei",0.01,2566,0.155524700509636,"0.3.1"
"chronos_2.e3.nikkei.a01","chronos_2","e3","nikkei",0.01,2566,0.228364264309047,"0.3.1"
"timesfm_2_5.e1.nikkei.a01","timesfm_2_5","e1","nikkei",0.01,2566,2.1352365220384e-07,"0.3.1"
"timesfm_2_5.e2.nikkei.a01","timesfm_2_5","e2","nikkei",0.01,2566,0.385711882413915,"0.3.1"
"timesfm_2_5.e3.nikkei.a01","timesfm_2_5","e3","nikkei",0.01,2566,0.29009652480005,"0.3.1"
"moirai_2_0.e1.nikkei.a01","moirai_2_0","e1","nikkei",0.01,2566,1.3936367442291e-06,"0.3.1"
"moirai_2_0.e2.nikkei.a01","moirai_2_0","e2","nikkei",0.01,2566,0.228208090966405,"0.3.1"
"moirai_2_0.e3.nikkei.a01","moirai_2_0","e3","nikkei",0.01,2566,0.728511332692947,"0.3.1"
"lag_llama.e1.nikkei.a01","lag_llama","e1","nikkei",0.01,2566,3.88578058618805e-14,"0.3.1"
"lag_llama.e2.nikkei.a01","lag_llama","e2","nikkei",0.01,2566,0.211420298249773,"0.3.1"
"lag_llama.e3.nikkei.a01","lag_llama","e3","nikkei",0.01,2566,0.00382502236772597,"0.3.1"
"garch_t.param.nikkei.a01","garch_t","param","nikkei",0.01,2566,0.224766573237493,"0.3.1"
"gjr_t.param.nikkei.a01","gjr_t","param","nikkei",0.01,2566,0.16278329559179,"0.3.1"
"ewma94.param.nikkei.a01","ewma94","param","nikkei",0.01,2566,0.00267868790142844,"0.3.1"
"hs250.param.nikkei.a01","hs250","param","nikkei",0.01,2566,0.00899718456249021,"0.3.1"
"hs500.param.nikkei.a01","hs500","param","nikkei",0.01,2566,0.0164857418343417,"0.3.1"
"fhs.param.nikkei.a01","fhs","param","nikkei",0.01,2566,0.719310804073964,"0.3.1"
"chronos_bolt.e1.nikkei.a025","chronos_bolt","e1","nikkei",0.025,2566,4.16333634234434e-14,"0.3.1"
"chronos_bolt.e2.nikkei.a025","chronos_bolt","e2","nikkei",0.025,2566,0.110152310858783,"0.3.1"
"chronos_bolt.e3.nikkei.a025","chronos_bolt","e3","nikkei",0.025,2566,0.00622617588249996,"0.3.1"
"chronos_2.e1.nikkei.a025","chronos_2","e1","nikkei",0.025,2566,9.13713549266504e-14,"0.3.1"
"chronos_2.e2.nikkei.a025","chronos_2","e2","nikkei",0.025,2566,0.0465295491878736,"0.3.1"
"chronos_2.e3.nikkei.a025","chronos_2","e3","nikkei",0.025,2566,0.0585976365018678,"0.3.1"
"timesfm_2_5.e1.nikkei.a025","timesfm_2_5","e1","nikkei",0.025,2566,5.65655300377443e-11,"0.3.1"
"timesfm_2_5.e2.nikkei.a025","timesfm_2_5","e2","nikkei",0.025,2566,0.572630458315635,"0.3.1"
"timesfm_2_5.e3.nikkei.a025","timesfm_2_5","e3","nikkei",0.025,2566,0.275306782902469,"0.3.1"
"moirai_2_0.e1.nikkei.a025","moirai_2_0","e1","nikkei",0.025,2566,3.36376626552948e-09,"0.3.1"
"moirai_2_0.e2.nikkei.a025","moirai_2_0","e2","nikkei",0.025,2566,0.117091704745791,"0.3.1"
"moirai_2_0.e3.nikkei.a025","moirai_2_0","e3","nikkei",0.025,2566,0.892356386085804,"0.3.1"
"lag_llama.e1.nikkei.a025","lag_llama","e1","nikkei",0.025,2566,0,"0.3.1"
"lag_llama.e2.nikkei.a025","lag_llama","e2","nikkei",0.025,2566,0.0104686840214929,"0.3.1"
"lag_llama.e3.nikkei.a025","lag_llama","e3","nikkei",0.025,2566,2.05501240867489e-05,"0.3.1"
"garch_t.param.nikkei.a025","garch_t","param","nikkei",0.025,2566,0.0685948616336114,"0.3.1"
"gjr_t.param.nikkei.a025","gjr_t","param","nikkei",0.025,2566,0.0607792945804028,"0.3.1"
"ewma94.param.nikkei.a025","ewma94","param","nikkei",0.025,2566,3.60584974625766e-05,"0.3.1"
"hs250.param.nikkei.a025","hs250","param","nikkei",0.025,2566,0.00266253544958739,"0.3.1"
"hs500.param.nikkei.a025","hs500","param","nikkei",0.025,2566,0.0286095068412304,"0.3.1"
"fhs.param.nikkei.a025","fhs","param","nikkei",0.025,2566,0.534901168082566,"0.3.1"
"chronos_bolt.e1.nikkei.a05","chronos_bolt","e1","nikkei",0.05,2566,0,"0.3.1"
"chronos_bolt.e2.nikkei.a05","chronos_bolt","e2","nikkei",0.05,2566,0.0210901072312032,"0.3.1"
"chronos_bolt.e3.nikkei.a05","chronos_bolt","e3","nikkei",0.05,2566,0.000637223697901201,"0.3.1"
"chronos_2.e1.nikkei.a05","chronos_2","e1","nikkei",0.05,2566,1.11022302462516e-16,"0.3.1"
"chronos_2.e2.nikkei.a05","chronos_2","e2","nikkei",0.05,2566,0.00675502349623491,"0.3.1"
"chronos_2.e3.nikkei.a05","chronos_2","e3","nikkei",0.05,2566,0.0133450623978939,"0.3.1"
"timesfm_2_5.e1.nikkei.a05","timesfm_2_5","e1","nikkei",0.05,2566,4.15667500419659e-13,"0.3.1"
"timesfm_2_5.e2.nikkei.a05","timesfm_2_5","e2","nikkei",0.05,2566,0.581250266235691,"0.3.1"
"timesfm_2_5.e3.nikkei.a05","timesfm_2_5","e3","nikkei",0.05,2566,0.247096315787596,"0.3.1"
"moirai_2_0.e1.nikkei.a05","moirai_2_0","e1","nikkei",0.05,2566,2.65815136568648e-09,"0.3.1"
"moirai_2_0.e2.nikkei.a05","moirai_2_0","e2","nikkei",0.05,2566,0.145068773706545,"0.3.1"
"moirai_2_0.e3.nikkei.a05","moirai_2_0","e3","nikkei",0.05,2566,0.887157678274178,"0.3.1"
"lag_llama.e1.nikkei.a05","lag_llama","e1","nikkei",0.05,2566,0,"0.3.1"
"lag_llama.e2.nikkei.a05","lag_llama","e2","nikkei",0.05,2566,3.54025232777166e-05,"0.3.1"
"lag_llama.e3.nikkei.a05","lag_llama","e3","nikkei",0.05,2566,5.40825653150279e-08,"0.3.1"
"garch_t.param.nikkei.a05","garch_t","param","nikkei",0.05,2566,0.0111380600585546,"0.3.1"
"gjr_t.param.nikkei.a05","gjr_t","param","nikkei",0.05,2566,0.0296097226267513,"0.3.1"
"ewma94.param.nikkei.a05","ewma94","param","nikkei",0.05,2566,3.84765402773324e-05,"0.3.1"
"hs250.param.nikkei.a05","hs250","param","nikkei",0.05,2566,0.000958923287854407,"0.3.1"
"hs500.param.nikkei.a05","hs500","param","nikkei",0.05,2566,0.0110058288366611,"0.3.1"
"fhs.param.nikkei.a05","fhs","param","nikkei",0.05,2566,0.261663026246487,"0.3.1"
"chronos_bolt.e1.nvda.a01","chronos_bolt","e1","nvda",0.01,2639,4.96498745450324e-08,"0.3.1"
"chronos_bolt.e2.nvda.a01","chronos_bolt","e2","nvda",0.01,2639,0.495960436912008,"0.3.1"
"chronos_bolt.e3.nvda.a01","chronos_bolt","e3","nvda",0.01,2639,0.362654263426633,"0.3.1"
"chronos_2.e1.nvda.a01","chronos_2","e1","nvda",0.01,2639,1.10390036012209e-06,"0.3.1"
"chronos_2.e2.nvda.a01","chronos_2","e2","nvda",0.01,2639,0.22028752872333,"0.3.1"
"chronos_2.e3.nvda.a01","chronos_2","e3","nvda",0.01,2639,0.0532108133573311,"0.3.1"
"timesfm_2_5.e1.nvda.a01","timesfm_2_5","e1","nvda",0.01,2639,1.82810488613683e-06,"0.3.1"
"timesfm_2_5.e2.nvda.a01","timesfm_2_5","e2","nvda",0.01,2639,0.512092081229242,"0.3.1"
"timesfm_2_5.e3.nvda.a01","timesfm_2_5","e3","nvda",0.01,2639,0.675374167669317,"0.3.1"
"moirai_2_0.e1.nvda.a01","moirai_2_0","e1","nvda",0.01,2639,6.25952944977026e-06,"0.3.1"
"moirai_2_0.e2.nvda.a01","moirai_2_0","e2","nvda",0.01,2639,0.0618399124391169,"0.3.1"
"moirai_2_0.e3.nvda.a01","moirai_2_0","e3","nvda",0.01,2639,0.428474763529723,"0.3.1"
"lag_llama.e1.nvda.a01","lag_llama","e1","nvda",0.01,2639,4.45628545175936e-09,"0.3.1"
"lag_llama.e2.nvda.a01","lag_llama","e2","nvda",0.01,2639,0.319783935540765,"0.3.1"
"lag_llama.e3.nvda.a01","lag_llama","e3","nvda",0.01,2639,0.00946208693743167,"0.3.1"
"garch_t.param.nvda.a01","garch_t","param","nvda",0.01,2639,0.596233530789863,"0.3.1"
"gjr_t.param.nvda.a01","gjr_t","param","nvda",0.01,2639,0.591249064469369,"0.3.1"
