model,dgp,path,t,alpha,true_v,true_e,e2_v,e2_e,e3_v,e3_e
chronos_2,gjr_t,6,762,0.05,-1.774212461057169,-2.398490974293264,-1.6923334001057941,-2.30276698061401,-1.8325712902722944,-2.3910205970254212
chronos_2,gjr_t,6,779,0.01,-2.8955993548691445,-3.5898237979503573,-2.6870572113314037,-3.302305896687771,-2.6813471920843215,-3.126560623978417
chronos_2,gjr_t,6,779,0.025,-2.305319379636927,-2.9690247391491007,-2.1465081569301985,-2.746625904308412,-2.199114314385245,-2.695566846049244
chronos_2,gjr_t,6,779,0.05,-1.8589958548383907,-2.5131064497324593,-1.7307126582861065,-2.331237978463857,-1.7977802737652862,-2.3368760923127994
chronos_2,gjr_t,6,796,0.01,-2.3296982065381164,-2.888246970289417,-2.2970181632796587,-2.8266780369402986,-2.3424315608765993,-2.7352716374266084
chronos_2,gjr_t,6,796,0.025,-1.8547795347469334,-2.388773708742432,-1.8311646986178483,-2.3481419649447326,-1.9169268770123014,-2.3549784643433918
chronos_2,gjr_t,6,796,0.05,-1.4956831999896996,-2.021957761157765,-1.4726227621479222,-1.9902118078850144,-1.5628043731863785,-2.0384828398602486
chronos_2,gjr_t,6,813,0.01,-2.749572817508451,-3.4087871714335667,-2.6723439825961637,-3.3133854367730264,-2.6011892165809742,-3.0686710436370515
chronos_2,gjr_t,6,813,0.025,-2.189060959440499,-2.819295322589063,-2.120618204236138,-2.738035701116654,-2.1175778016100786,-2.6231144990354123
chronos_2,gjr_t,6,813,0.05,-1.765245755331893,-2.3863692226861297,-1.7007870286574411,-2.3127192129843017,-1.7257540745082351,-2.2621229662963858
chronos_2,gjr_t,6,829,0.01,-2.5211907260397255,-3.1256501187879824,-2.2318064583357016,-2.8092319800711185,-2.139841384499614,-2.5097082857594035
chronos_2,gjr_t,6,829,0.025,-2.007235507469897,-2.5851220145970455,-1.7534031500001381,-2.296862826907104,-1.7447460438504172,-2.1533500236207646
chronos_2,gjr_t,6,829,0.05,-1.6186227908510666,-2.188155161715191,-1.396522652010652,-1.9257606851074869,-1.4186036675322775,-1.8591842401328422
chronos_2,gjr_t,6,846,0.01,-3.0404633233632117,-3.7694191279089226,-2.5732034417799077,-3.2417589755038683,-2.491813189621813,-2.9193546677444826
chronos_2,gjr_t,6,846,0.025,-2.4206522254668976,-3.117562106912687,-2.023895030731902,-2.6499877643724887,-2.0347736984625953,-2.5073251974437896
chronos_2,gjr_t,6,846,0.05,-1.9519995766734095,-2.6388346769280107,-1.6158886225107536,-2.2232711755769663,-1.6573353458780158,-2.1670576111742825
chronos_2,gjr_t,6,863,0.01,-2.4895557990374746,-3.0864306688982253,-2.397767517281095,-3.03154340145826,-2.271388764983344,-2.68712671997326
chronos_2,gjr_t,6,863,0.025,-1.98204949194981,-2.5526849024900415,-1.8796482519897997,-2.471388276443148,-1.8484599630760528,-2.2930978204429078
chronos_2,gjr_t,6,863,0.05,-1.5983129375329934,-2.1606990362838587,-1.4958097493953395,-2.068545997550497,-1.5091025671973832,-1.9769296601224626
chronos_2,gjr_t,6,880,0.01,-2.2949948804552265,-2.8452234678732755,-2.0788089193952244,-2.6672638039798002,-2.03125269816052,-2.3863851192996015
chronos_2,gjr_t,6,880,0.025,-1.8271506260644468,-2.3531903903881166,-1.6112369667419761,-2.1514656493690167,-1.6526067088052088,-2.0444412457743013
chronos_2,gjr_t,6,880,0.05,-1.473403412135515,-1.9918385554536244,-1.2698973774667386,-1.7860465335252658,-1.3403856430158103,-1.7624837349764209
chronos_2,gjr_t,6,896,0.01,-4.969198139894999,-6.160571112619225,-4.5320234640109875,-5.9130520138695,-4.372259241050838,-5.027905789778792
chronos_2,gjr_t,6,896,0.025,-3.956206425413229,-5.095204965518678,-3.4936233919847313,-4.7214106192502125,-3.6066530322573938,-4.376306300637578
chronos_2,gjr_t,6,896,0.05,-3.190261362781975,-4.312794128223936,-2.7566729921903113,-3.9010206024314784,-2.94023586865155,-3.8091255772147123
chronos_2,gjr_t,6,913,0.01,-6.075383680499749,-7.531966354828405,-6.841424277505864,-9.308392434408114,-6.717262598335291,-7.929576133372104
chronos_2,gjr_t,6,913,0.025,-4.836891441433177,-6.229440691404502,-5.142438323468953,-7.230085573715893,-5.395963201949174,-6.753476034067634
chronos_2,gjr_t,6,913,0.05,-3.9004405286974633,-5.2728585832805,-3.988771591866819,-5.861198218795118,-4.292288255283133,-5.771085352649001
chronos_2,gjr_t,6,930,0.01,-4.45968342235821,-5.5288994501208135,-6.637377976228141,-9.06236935952156,-6.078598947816523,-7.240429702918838
