episode,index,onset,layer,alpha,window,n_assets,n_calm_days,band,mde_mult,dep_uncalibrated,direction_only,descriptive_only,tau_rec,ever_above,censored,onset_rate,post_cutoff
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:e3,0.01,10,2,1059,0.05,5.0,True,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:e3,0.025,21,2,1059,0.07824,3.13,False,True,False,42.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:e3,0.025,10,2,1059,0.10885,4.35,False,True,False,11.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:e3,0.05,21,2,1059,0.11897,2.38,False,True,False,61.0,True,True,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:e3,0.05,10,2,1059,0.14991,3.0,False,True,False,11.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:e3,0.01,21,2,1059,0.06873,6.87,False,True,True,38.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:e3,0.01,10,2,1059,0.07202,7.2,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,gjr_t,0.025,21,2,1059,0.07616,3.05,False,True,False,38.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,gjr_t,0.025,10,2,1059,0.10613,4.25,False,True,False,30.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,gjr_t,0.05,21,2,1059,0.13763,2.75,False,True,False,38.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,gjr_t,0.05,10,2,1059,0.19327,3.87,False,True,False,11.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,gjr_t,0.01,21,2,1059,0.0581,5.81,False,True,True,,False,False,0.5,False
crypto_rv_ep9,crypto_rv,2018-01-16,gjr_t,0.01,10,2,1059,0.12025,12.02,False,True,True,,False,False,0.5,False
crypto_rv_ep9,crypto_rv,2018-01-16,fhs,0.025,21,2,1059,0.08526,3.41,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,fhs,0.025,10,2,1059,0.11803,4.72,False,True,False,27.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,fhs,0.05,21,2,1059,0.11861,2.37,False,True,False,38.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,fhs,0.05,10,2,1059,0.19763,3.95,False,True,False,27.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,fhs,0.01,21,2,1059,0.06035,6.04,False,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,fhs,0.01,10,2,1059,0.12467,12.47,False,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_bolt:f1,0.025,21,2,1059,0.07677,3.07,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_bolt:f1,0.025,10,2,1059,0.1525,6.1,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_bolt:f1,0.05,21,2,1059,0.12805,2.56,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_bolt:f1,0.05,10,2,1059,0.19576,3.92,False,True,False,25.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_bolt:f1,0.01,21,2,1059,0.07634,7.63,False,True,True,,False,False,0.5,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_bolt:f1,0.01,10,2,1059,0.07998,8.0,False,True,True,,False,False,0.5,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_2:f1,0.025,21,2,1059,0.09074,3.63,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_2:f1,0.025,10,2,1059,0.12525,5.01,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_2:f1,0.05,21,2,1059,0.1226,2.45,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_2:f1,0.05,10,2,1059,0.18803,3.76,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_2:f1,0.01,21,2,1059,0.08111,8.11,False,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,chronos_2:f1,0.01,10,2,1059,0.00387,0.39,False,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,timesfm_2_5:f1,0.025,21,2,1059,0.08038,3.22,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,timesfm_2_5:f1,0.025,10,2,1059,0.15928,6.37,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,timesfm_2_5:f1,0.05,21,2,1059,0.1123,2.25,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,timesfm_2_5:f1,0.05,10,2,1059,0.15145,3.03,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,timesfm_2_5:f1,0.01,21,2,1059,0.05398,5.4,False,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,timesfm_2_5:f1,0.01,10,2,1059,0.00516,0.52,False,True,True,,False,False,0.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:f1,0.025,21,2,1059,0.07853,3.14,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:f1,0.025,10,2,1059,0.15579,6.23,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:f1,0.05,21,2,1059,0.14061,2.81,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:f1,0.05,10,2,1059,0.14697,2.94,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:f1,0.01,21,2,1059,0.04762,4.76,True,True,True,,False,False,0.5,False
crypto_rv_ep9,crypto_rv,2018-01-16,moirai_2_0:f1,0.01,10,2,1059,0.05,5.0,True,True,True,,False,False,0.5,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:f1,0.025,21,2,1059,0.08663,3.47,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:f1,0.025,10,2,1059,0.17119,6.85,False,True,False,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:f1,0.05,21,2,1059,0.12001,2.4,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:f1,0.05,10,2,1059,0.16144,3.23,False,True,False,25.0,True,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:f1,0.01,21,2,1059,0.04762,4.76,True,True,True,,False,False,1.0,False
crypto_rv_ep9,crypto_rv,2018-01-16,lag_llama:f1,0.01,10,2,1059,0.05,5.0,True,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:e3,0.025,21,2,1059,0.07719,3.09,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:e3,0.025,10,2,1059,0.10747,4.3,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:e3,0.05,21,2,1059,0.13598,2.72,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:e3,0.05,10,2,1059,0.19117,3.82,False,True,False,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:e3,0.01,21,2,1059,0.06035,6.04,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:e3,0.01,10,2,1059,0.06328,6.33,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:e3,0.025,21,2,1059,0.06661,2.66,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:e3,0.025,10,2,1059,0.13365,5.35,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:e3,0.05,21,2,1059,0.11477,2.3,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:e3,0.05,10,2,1059,0.177,3.54,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:e3,0.01,21,2,1059,0.03405,3.41,False,True,True,22.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:e3,0.01,10,2,1059,0.06877,6.88,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:e3,0.025,21,2,1059,0.0692,2.77,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:e3,0.025,10,2,1059,0.13841,5.54,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:e3,0.05,21,2,1059,0.12366,2.47,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:e3,0.05,10,2,1059,0.18952,3.79,False,True,False,13.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:e3,0.01,21,2,1059,0.04555,4.55,False,True,True,22.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:e3,0.01,10,2,1059,0.09095,9.1,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:e3,0.025,21,2,1059,0.07853,3.14,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:e3,0.025,10,2,1059,0.15579,6.23,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:e3,0.05,21,2,1059,0.13037,2.61,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:e3,0.05,10,2,1059,0.19906,3.98,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:e3,0.01,21,2,1059,0.04762,4.76,True,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:e3,0.01,10,2,1059,0.05,5.0,True,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:e3,0.025,21,2,1059,0.07824,3.13,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:e3,0.025,10,2,1059,0.10885,4.35,False,True,False,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:e3,0.05,21,2,1059,0.11897,2.38,False,True,False,26.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:e3,0.05,10,2,1059,0.14991,3.0,False,True,False,15.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:e3,0.01,21,2,1059,0.06873,6.87,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:e3,0.01,10,2,1059,0.07202,7.2,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,gjr_t,0.025,21,2,1059,0.07616,3.05,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,gjr_t,0.025,10,2,1059,0.10613,4.25,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,gjr_t,0.05,21,2,1059,0.13763,2.75,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,gjr_t,0.05,10,2,1059,0.19327,3.87,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,gjr_t,0.01,21,2,1059,0.0581,5.81,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,gjr_t,0.01,10,2,1059,0.12025,12.02,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,fhs,0.025,21,2,1059,0.08526,3.41,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,fhs,0.025,10,2,1059,0.11803,4.72,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,fhs,0.05,21,2,1059,0.11861,2.37,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,fhs,0.05,10,2,1059,0.19763,3.95,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,fhs,0.01,21,2,1059,0.06035,6.04,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,fhs,0.01,10,2,1059,0.12467,12.47,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:f1,0.025,21,2,1059,0.07677,3.07,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:f1,0.025,10,2,1059,0.1525,6.1,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:f1,0.05,21,2,1059,0.12805,2.56,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:f1,0.05,10,2,1059,0.19576,3.92,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:f1,0.01,21,2,1059,0.07634,7.63,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_bolt:f1,0.01,10,2,1059,0.07998,8.0,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:f1,0.025,21,2,1059,0.09074,3.63,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:f1,0.025,10,2,1059,0.12525,5.01,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:f1,0.05,21,2,1059,0.1226,2.45,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:f1,0.05,10,2,1059,0.18803,3.76,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:f1,0.01,21,2,1059,0.08111,8.11,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,chronos_2:f1,0.01,10,2,1059,0.00387,0.39,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:f1,0.025,21,2,1059,0.08038,3.22,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:f1,0.025,10,2,1059,0.15928,6.37,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:f1,0.05,21,2,1059,0.1123,2.25,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:f1,0.05,10,2,1059,0.15145,3.03,False,True,False,13.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:f1,0.01,21,2,1059,0.05398,5.4,False,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,timesfm_2_5:f1,0.01,10,2,1059,0.00516,0.52,False,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:f1,0.025,21,2,1059,0.07853,3.14,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:f1,0.025,10,2,1059,0.15579,6.23,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:f1,0.05,21,2,1059,0.14061,2.81,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:f1,0.05,10,2,1059,0.14697,2.94,False,True,False,15.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:f1,0.01,21,2,1059,0.04762,4.76,True,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,moirai_2_0:f1,0.01,10,2,1059,0.05,5.0,True,True,True,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:f1,0.025,21,2,1059,0.08663,3.47,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:f1,0.025,10,2,1059,0.17119,6.85,False,True,False,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:f1,0.05,21,2,1059,0.12001,2.4,False,True,False,22.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:f1,0.05,10,2,1059,0.16144,3.23,False,True,False,11.0,True,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:f1,0.01,21,2,1059,0.04762,4.76,True,True,True,,False,False,1.0,False
crypto_rv_ep10,crypto_rv,2020-03-12,lag_llama:f1,0.01,10,2,1059,0.05,5.0,True,True,True,11.0,True,False,1.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:e3,0.025,21,4,697,0.06889,2.76,False,True,False,22.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:e3,0.025,10,4,697,0.11393,4.56,False,True,False,12.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:e3,0.05,21,4,697,0.12049,2.41,False,True,False,22.0,True,False,0.75,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:e3,0.05,10,4,697,0.15169,3.03,False,True,False,12.0,True,False,0.75,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:e3,0.01,21,4,697,0.04948,4.95,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:e3,0.01,10,4,697,0.03537,3.54,False,True,True,12.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:e3,0.025,21,4,697,0.0798,3.19,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:e3,0.025,10,4,697,0.1305,5.22,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:e3,0.05,21,4,697,0.12505,2.5,False,True,False,,False,False,0.25,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:e3,0.05,10,4,697,0.14496,2.9,False,True,False,12.0,True,False,0.25,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:e3,0.01,21,4,697,0.04785,4.79,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:e3,0.01,10,4,697,0.03416,3.42,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:e3,0.025,21,4,697,0.08431,3.37,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:e3,0.025,10,4,697,0.13745,5.5,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:e3,0.05,21,4,697,0.12429,2.49,False,True,False,23.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:e3,0.05,10,4,697,0.16022,3.2,False,True,False,12.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:e3,0.01,21,4,697,0.04153,4.15,False,True,True,61.0,True,True,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:e3,0.01,10,4,697,0.04342,4.34,False,True,True,12.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:e3,0.025,21,4,697,0.08078,3.23,False,True,False,61.0,True,True,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:e3,0.025,10,4,697,0.12221,4.89,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:e3,0.05,21,4,697,0.11534,2.31,False,True,False,22.0,True,False,0.25,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:e3,0.05,10,4,697,0.13623,2.72,False,True,False,12.0,True,False,0.25,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:e3,0.01,21,4,697,0.04895,4.9,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:e3,0.01,10,4,697,0.05117,5.12,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:e3,0.025,21,4,697,0.08387,3.35,False,True,False,23.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:e3,0.025,10,4,697,0.10062,4.02,False,True,False,12.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:e3,0.05,21,4,697,0.12569,2.51,False,True,False,50.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:e3,0.05,10,4,697,0.14421,2.88,False,True,False,12.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:e3,0.01,21,4,697,0.04365,4.36,False,True,True,23.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:e3,0.01,10,4,697,0.06049,6.05,False,True,True,12.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,gjr_t,0.025,21,4,697,0.07393,2.96,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,gjr_t,0.025,10,4,697,0.12154,4.86,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,gjr_t,0.05,21,4,697,0.12816,2.56,False,True,False,,False,False,0.25,False
crypto_rv_ep11,crypto_rv,2020-11-25,gjr_t,0.05,10,4,697,0.16076,3.22,False,True,False,11.0,True,False,0.25,False
crypto_rv_ep11,crypto_rv,2020-11-25,gjr_t,0.01,21,4,697,0.06516,6.52,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,gjr_t,0.01,10,4,697,0.0683,6.83,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,fhs,0.025,21,4,697,0.07217,2.89,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,fhs,0.025,10,4,697,0.11888,4.76,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,fhs,0.05,21,4,697,0.12616,2.52,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,fhs,0.05,10,4,697,0.15839,3.17,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,fhs,0.01,21,4,697,0.06745,6.75,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,fhs,0.01,10,4,697,0.03669,3.67,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:f1,0.025,21,2,1059,0.07677,3.07,False,True,False,61.0,True,True,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:f1,0.025,10,2,1059,0.1525,6.1,False,True,False,,False,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:f1,0.05,21,2,1059,0.12805,2.56,False,True,False,,False,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:f1,0.05,10,2,1059,0.19576,3.92,False,True,False,11.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:f1,0.01,21,2,1059,0.07634,7.63,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_bolt:f1,0.01,10,2,1059,0.07998,8.0,False,True,True,12.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:f1,0.025,21,2,1059,0.09074,3.63,False,True,False,,False,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:f1,0.025,10,2,1059,0.12525,5.01,False,True,False,11.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:f1,0.05,21,2,1059,0.1226,2.45,False,True,False,,False,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:f1,0.05,10,2,1059,0.18803,3.76,False,True,False,11.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:f1,0.01,21,2,1059,0.08111,8.11,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,chronos_2:f1,0.01,10,2,1059,0.00387,0.39,False,True,True,58.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:f1,0.025,21,2,1059,0.08038,3.22,False,True,False,22.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:f1,0.025,10,2,1059,0.15928,6.37,False,True,False,11.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:f1,0.05,21,2,1059,0.1123,2.25,False,True,False,23.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:f1,0.05,10,2,1059,0.15145,3.03,False,True,False,11.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:f1,0.01,21,2,1059,0.05398,5.4,False,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,timesfm_2_5:f1,0.01,10,2,1059,0.00516,0.52,False,True,True,12.0,True,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:f1,0.025,21,2,1059,0.07853,3.14,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:f1,0.025,10,2,1059,0.15579,6.23,False,True,False,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:f1,0.05,21,2,1059,0.14061,2.81,False,True,False,22.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:f1,0.05,10,2,1059,0.14697,2.94,False,True,False,12.0,True,False,0.5,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:f1,0.01,21,2,1059,0.04762,4.76,True,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,moirai_2_0:f1,0.01,10,2,1059,0.05,5.0,True,True,True,,False,False,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:f1,0.025,21,2,1059,0.08663,3.47,False,True,False,61.0,True,True,0.0,False
crypto_rv_ep11,crypto_rv,2020-11-25,lag_llama:f1,0.025,10,2,1059,0.17119,6.85,False,True,False,,False,False,0.0,False
