forecaster,asset,erule,alpha,n_full,hit_full,ucp_full,pass_full,n_matched,hit_matched,ucp_matched,pass_matched
chronos_bolt,ltc,e1,0.025,3796,0.07244467860906217,9.999000099990002e-05,False,3308,0.07255139056831923,9.999000099990002e-05,False
chronos_bolt,ltc,e1,0.05,3796,0.0940463645943098,9.999000099990002e-05,False,3308,0.09401451027811367,9.999000099990002e-05,False
chronos_bolt,ltc,e2,0.01,3796,0.01185458377239199,0.2956704329567043,True,3308,0.012091898428053204,0.251974802519748,True
chronos_bolt,ltc,e2,0.025,3796,0.028187565858798735,0.23317668233176683,True,3308,0.028415961305925032,0.22077792220777923,True
chronos_bolt,ltc,e2,0.05,3796,0.06322444678609063,0.00039996000399960006,False,3308,0.06348246674727932,0.0010998900109989002,False
chronos_bolt,ltc,e3,0.01,3796,0.013435194942044258,0.050094990500949906,True,3308,0.014207980652962516,0.0212978702129787,False
chronos_bolt,ltc,e3,0.025,3796,0.03161222339304531,0.011698830116988301,False,3308,0.032648125755743655,0.008599140085991401,False
chronos_bolt,ltc,e3,0.05,3796,0.0666491043203372,9.999000099990002e-05,False,3308,0.06801692865779928,9.999000099990002e-05,False
lag_llama,ltc,e0,0.01,3796,0.03609062170706007,9.999000099990002e-05,False,3308,0.037484885126964934,9.999000099990002e-05,False
lag_llama,ltc,e0,0.025,3796,0.06269757639620653,9.999000099990002e-05,False,3308,0.06529625151148731,9.999000099990002e-05,False
lag_llama,ltc,e0,0.05,3796,0.08930453108535301,9.999000099990002e-05,False,3308,0.093409915356711,9.999000099990002e-05,False
lag_llama,ltc,e1,0.01,3796,0.05742887249736565,9.999000099990002e-05,False,3308,0.05894800483675937,9.999000099990002e-05,False
lag_llama,ltc,e1,0.025,3796,0.07903055848261328,9.999000099990002e-05,False,3308,0.08162031438935913,9.999000099990002e-05,False
lag_llama,ltc,e1,0.05,3796,0.09931506849315068,9.999000099990002e-05,False,3308,0.10308343409915356,9.999000099990002e-05,False
lag_llama,ltc,e2,0.01,3796,0.013171759747102213,0.0740925907409259,True,3308,0.013301088270858524,0.07879212078792121,True
lag_llama,ltc,e2,0.025,3796,0.03292939936775553,0.0025997400259974,False,3308,0.034461910519951636,0.0010998900109989002,False
lag_llama,ltc,e2,0.05,3796,0.06717597471022128,9.999000099990002e-05,False,3308,0.07043530834340991,9.999000099990002e-05,False
lag_llama,ltc,e3,0.01,3796,0.0160695468914647,0.0004999500049995,False,3308,0.017533252720677146,9.999000099990002e-05,False
lag_llama,ltc,e3,0.025,3796,0.03609062170706007,9.999000099990002e-05,False,3308,0.03839177750906892,9.999000099990002e-05,False
lag_llama,ltc,e3,0.05,3796,0.0737618545837724,9.999000099990002e-05,False,3308,0.07769044740024184,9.999000099990002e-05,False
moirai_2_0,ltc,e0,0.01,3796,0.021865121180189673,9.999000099990002e-05,False,3308,0.018137847642079808,9.999000099990002e-05,False
moirai_2_0,ltc,e0,0.025,3796,0.038724973656480505,9.999000099990002e-05,False,3308,0.036275695284159616,9.999000099990002e-05,False
moirai_2_0,ltc,e0,0.05,3796,0.06533192834562697,9.999000099990002e-05,False,3308,0.062273276904474005,0.0020997900209979003,False
moirai_2_0,ltc,e1,0.01,3796,0.03345626975763962,9.999000099990002e-05,False,3308,0.03143893591293833,9.999000099990002e-05,False
moirai_2_0,ltc,e1,0.025,3796,0.051633298208640675,9.999000099990002e-05,False,3308,0.04897218863361548,9.999000099990002e-05,False
moirai_2_0,ltc,e1,0.05,3796,0.07349841938883035,9.999000099990002e-05,False,3308,0.0722490931076179,9.999000099990002e-05,False
moirai_2_0,ltc,e2,0.01,3796,0.007112750263435195,0.0643935606439356,True,3308,0.006952841596130592,0.06729327067293271,True
moirai_2_0,ltc,e2,0.025,3796,0.01738672286617492,0.0018998100189981002,False,3308,0.016626360338573155,0.0013998600139986002,False
moirai_2_0,ltc,e2,0.05,3796,0.04293993677555322,0.0466953304669533,False,3308,0.04232164449818621,0.038196180381961806,False
moirai_2_0,ltc,e3,0.01,3796,0.011064278187565859,0.5701429857014298,True,3308,0.011185006045949214,0.5441455854414559,True
moirai_2_0,ltc,e3,0.025,3796,0.02291886195995785,0.40375962403759624,True,3308,0.022370012091898428,0.35036496350364965,True
moirai_2_0,ltc,e3,0.05,3796,0.052950474183350894,0.41215878412158785,True,3308,0.05229746070133011,0.5473452654734526,True
timesfm_2_5,ltc,e1,0.01,3796,0.04083245521601686,9.999000099990002e-05,False,3308,0.03869407496977025,9.999000099990002e-05,False
timesfm_2_5,ltc,e1,0.025,3796,0.06111696522655427,9.999000099990002e-05,False,3308,0.06076178960096735,9.999000099990002e-05,False
timesfm_2_5,ltc,e1,0.05,3796,0.08192834562697576,9.999000099990002e-05,False,3308,0.08192261185006046,9.999000099990002e-05,False
timesfm_2_5,ltc,e2,0.01,3796,0.00869336143308746,0.42895710428957107,True,3308,0.008766626360338573,0.48805119488051196,True
timesfm_2_5,ltc,e2,0.025,3796,0.025816649104320338,0.7461253874612539,True,3308,0.025695284159613058,0.8193180681931806,True
timesfm_2_5,ltc,e2,0.05,3796,0.05505795574288725,0.17218278172182783,True,3308,0.05471584038694075,0.23447655234476553,True
timesfm_2_5,ltc,e3,0.01,3796,0.010273972602739725,0.8717128287171283,True,3308,0.010580411124546553,0.7892210778922107,True
timesfm_2_5,ltc,e3,0.025,3796,0.02344573234984194,0.5641435856414359,True,3308,0.02357920193470375,0.6163383661633837,True
timesfm_2_5,ltc,e3,0.05,3796,0.0547945205479452,0.19668033196680332,True,3308,0.05562273276904474,0.15298470152984703,True
chronos_2,xrp,e0,0.01,2647,0.01095579901775595,0.6945305469453055,True,2159,0.010653080129689671,0.8316168383161684,True
