model,asset,alpha,pair,n,stat,p,mean_diff
moirai_2_0,spx,0.025,F1_vs_garch_evt,2139,2.414405999189446,0.0158443793273896,0.1027704895582211
moirai_2_0,spx,0.025,F1_vs_F4,2102,-1.1024807812285735,0.2703789793734324,-0.0353496343361874
moirai_2_0,spx,0.05,F1_vs_garch_evt,2139,3.3829376330397443,0.0007300742706213,0.1078401573998485
moirai_2_0,spx,0.05,F1_vs_F4,2131,0.1132986880830716,0.909804434359824,0.0021221766432256
moirai_2_0,usdcad,0.01,F1_vs_garch_evt,2234,1.5632659126197048,0.1181317613724645,0.064510694820853
moirai_2_0,usdcad,0.01,F1_vs_F4,2185,-2.0313453304917752,0.0423408413330114,-0.0860295952786542
moirai_2_0,usdcad,0.025,F1_vs_garch_evt,2234,2.0798837624618542,0.0376500099186617,0.054037339914204
moirai_2_0,usdcad,0.025,F1_vs_F4,2221,-2.3602000255534303,0.0183511401902442,-0.0426533300993999
moirai_2_0,usdcad,0.05,F1_vs_garch_evt,2234,2.161370487323925,0.0307727043775525,0.0394821729775587
moirai_2_0,usdcad,0.05,F1_vs_F4,2234,-1.2147625148925132,0.2245851174122672,-0.0111324255256821
moirai_2_0,usdchf,0.01,F1_vs_garch_evt,2233,1.3579603128024589,0.1746135333599774,0.0759502855229575
moirai_2_0,usdchf,0.01,F1_vs_F4,2217,-1.721886662692942,0.085229600078012,-0.0655168541678721
moirai_2_0,usdchf,0.025,F1_vs_garch_evt,2233,1.365465168137198,0.1722444864360243,0.0428496151461348
moirai_2_0,usdchf,0.025,F1_vs_F4,2215,-1.9407648158732005,0.0524135897739381,-0.0358274004121337
moirai_2_0,usdchf,0.05,F1_vs_garch_evt,2233,1.5485302723839,0.1216364481706215,0.031216814693695
moirai_2_0,usdchf,0.05,F1_vs_F4,2210,-0.60890676383933,0.5426488521557904,-0.0058573756271509
moirai_2_0,wmt,0.01,F1_vs_garch_evt,2139,-0.0607141333377203,0.9515925502573128,-0.0034498533447283
moirai_2_0,wmt,0.01,F1_vs_F4,2115,-2.089145193169174,0.0368139648462848,-0.2282128981894061
moirai_2_0,wmt,0.025,F1_vs_garch_evt,2139,0.1548294924315209,0.8769703544330196,0.0054347672852849
moirai_2_0,wmt,0.025,F1_vs_F4,2123,-1.9276109554266048,0.0540368604857254,-0.0620436963378731
moirai_2_0,wmt,0.05,F1_vs_garch_evt,2139,0.9412091258068076,0.3467040314311224,0.0234862079303172
moirai_2_0,wmt,0.05,F1_vs_F4,2137,-2.3217787189197785,0.0203384787721171,-0.0321038143743792
moirai_2_0,xom,0.01,F1_vs_garch_evt,2139,1.65969775881377,0.0971219249655536,0.0963482846885975
moirai_2_0,xom,0.01,F1_vs_F4,2131,-3.0180229140802504,0.0025744548068967,-0.1994521154107281
moirai_2_0,xom,0.025,F1_vs_garch_evt,2139,2.3847007501005817,0.0171797200453713,0.0758668295531502
moirai_2_0,xom,0.025,F1_vs_F4,2134,-2.8706447637750534,0.0041367396574593,-0.089966023420775
moirai_2_0,xom,0.05,F1_vs_garch_evt,2139,2.7097264609677,0.0067876308209135,0.0594613694611942
moirai_2_0,xom,0.05,F1_vs_F4,2126,-3.0836284414646657,0.0020712227568848,-0.0397597677573752
moirai_2_0,xrp,0.01,F1_vs_garch_evt,1659,-0.1252902374292104,0.9003089699030957,-0.0052245497516003
moirai_2_0,xrp,0.01,F1_vs_F4,1600,-0.4693686163024881,0.6388701703050972,-0.0203458122011901
moirai_2_0,xrp,0.025,F1_vs_garch_evt,1659,-0.2370399840964146,0.8126550547295117,-0.0058781804768851
moirai_2_0,xrp,0.025,F1_vs_F4,1659,-0.8277611053495679,0.4079249315360332,-0.019046297493162
moirai_2_0,xrp,0.05,F1_vs_garch_evt,1659,-0.585220713875782,0.5584789548773714,-0.0113045235178025
moirai_2_0,xrp,0.05,F1_vs_F4,1659,-0.3659093042741645,0.7144794331807027,-0.0055523346782999
lag_llama,aapl,0.01,F1_vs_garch_evt,2139,3.081329163116238,0.0020870515354492,0.2314537607807046
lag_llama,aapl,0.01,F1_vs_F4,2081,-2.7933215980358823,0.0052647515454712,-0.1399811872443391
lag_llama,aapl,0.025,F1_vs_garch_evt,2139,4.082039014038872,4.628345906358492e-05,0.1873206135677449
lag_llama,aapl,0.025,F1_vs_F4,2130,-2.8241088720104504,0.0047853591747977,-0.0586447498904893
lag_llama,aapl,0.05,F1_vs_garch_evt,2139,4.959230613427314,7.634764605976885e-07,0.1678222937681328
lag_llama,aapl,0.05,F1_vs_F4,2139,-1.9320151348894676,0.0534896197202546,-0.0209967615781802
lag_llama,amzn,0.01,F1_vs_garch_evt,2139,2.9516164312153643,0.0031955623021553,0.1489463527034148
lag_llama,amzn,0.01,F1_vs_F4,2109,-2.469679221794333,0.0136021093411635,-0.0785388987913869
lag_llama,amzn,0.025,F1_vs_garch_evt,2139,4.356438749520329,1.3844731283855468e-05,0.152422839968694
lag_llama,amzn,0.025,F1_vs_F4,2139,-1.810296516069384,0.0703901538224879,-0.0270878373902602
lag_llama,amzn,0.05,F1_vs_garch_evt,2139,4.333808632061906,1.533431337091894e-05,0.1192935517770589
lag_llama,amzn,0.05,F1_vs_F4,2139,-0.2679600881303298,0.7887558893353391,-0.0022585780119496
lag_llama,audusd,0.01,F1_vs_garch_evt,2234,1.04047879412531,0.2982301522973506,0.0449921774551088
lag_llama,audusd,0.01,F1_vs_F4,2220,-2.3591762224202824,0.0184017584740888,-0.084266428384804
lag_llama,audusd,0.025,F1_vs_garch_evt,2234,2.5527720840832853,0.0107529322636728,0.0772933126443566
lag_llama,audusd,0.025,F1_vs_F4,2234,-0.915035847889066,0.3602716087725092,-0.0138123631300663
lag_llama,audusd,0.05,F1_vs_garch_evt,2234,2.9748870922704307,0.0029623960415633,0.0679796257450852
lag_llama,audusd,0.05,F1_vs_F4,2234,0.5785974063740902,0.5629192061519483,0.0051263106892944
lag_llama,brent,0.01,F1_vs_garch_evt,2141,2.505408035570424,0.0123047687067387,0.2826129778982061
lag_llama,brent,0.01,F1_vs_F4,2080,1.5063939636452048,0.1321179884603852,0.0772529303264187
lag_llama,brent,0.025,F1_vs_garch_evt,2141,3.022170830162937,0.0025394467786691,0.2174855887164243
lag_llama,brent,0.025,F1_vs_F4,2105,0.7775673120610095,0.4369115575702139,0.0160699988502924
lag_llama,brent,0.05,F1_vs_garch_evt,2141,3.697372867566844,0.0002233237230323,0.1838483116694933
lag_llama,brent,0.05,F1_vs_F4,2141,1.319050408975073,0.1872933828162476,0.0141452729661547
lag_llama,btc,0.01,F1_vs_garch_evt,2808,0.8102048002967835,0.4178911591144677,0.0831193251549523
lag_llama,btc,0.01,F1_vs_F4,2705,0.3523332191713962,0.7246158360343548,0.0200465211694898
lag_llama,btc,0.025,F1_vs_garch_evt,2808,1.34949631213457,0.1772864317049372,0.072047564786599
lag_llama,btc,0.025,F1_vs_F4,2804,-0.155149195815258,0.8767148700007606,-0.0037226459094957
lag_llama,btc,0.05,F1_vs_garch_evt,2808,2.430572624852969,0.0151372374968561,0.0859273177074256
lag_llama,btc,0.05,F1_vs_F4,2808,-0.4104301186230383,0.681521780816301,-0.0050452987002753
lag_llama,copper,0.01,F1_vs_garch_evt,2140,0.8492047625001085,0.3958623934715076,0.0736786170078711
lag_llama,copper,0.01,F1_vs_F4,2118,1.0296600661522912,0.3032872303986046,0.0668943619248861
lag_llama,copper,0.025,F1_vs_garch_evt,2140,1.0452654033313913,0.2960184296202984,0.051079731434985
lag_llama,copper,0.025,F1_vs_F4,2140,0.4397034952475226,0.6601962909222068,0.010478937287185
lag_llama,copper,0.05,F1_vs_garch_evt,2140,1.7010617695684185,0.0890767320367768,0.0560842868501405
lag_llama,copper,0.05,F1_vs_F4,2140,1.0540211470605432,0.2919922785198306,0.0128479968959156
lag_llama,csi300,0.01,F1_vs_garch_evt,1680,1.0545779565008768,0.2917701178390869,0.0890530468408997
lag_llama,csi300,0.01,F1_vs_F4,1669,-3.261405719407609,0.0011309870347137,-0.1240943580925543
lag_llama,csi300,0.025,F1_vs_garch_evt,1680,1.956531146583783,0.0505681707859009,0.0955324854356747
lag_llama,csi300,0.025,F1_vs_F4,1680,-2.401947969434729,0.0164160804751493,-0.0515581178530455
lag_llama,csi300,0.05,F1_vs_garch_evt,1680,2.3935343314380666,0.0167961304541166,0.0833422335699692
lag_llama,csi300,0.05,F1_vs_F4,1680,-1.9977758590752084,0.0459020436730588,-0.0246418135193551
lag_llama,dax,0.01,F1_vs_garch_evt,2165,1.6481631521898388,0.0994643617344543,0.2032085510036753
lag_llama,dax,0.01,F1_vs_F4,2116,-0.7720423789266463,0.4401755829904721,-0.0346723567657227
lag_llama,dax,0.025,F1_vs_garch_evt,2165,2.617373837077222,0.0089226446009603,0.1696999842121633
lag_llama,dax,0.025,F1_vs_F4,2121,-1.2669187338183097,0.2053235113783696,-0.0242764135275426
lag_llama,dax,0.05,F1_vs_garch_evt,2165,3.2847927069929,0.0010368560425344,0.1443859368854744
lag_llama,dax,0.05,F1_vs_F4,2165,-0.2548445207301602,0.7988674033281449,-0.0028297109132538
lag_llama,dgs10,0.01,F1_vs_garch_evt,2125,3.166273499484942,0.0015659556343103,0.1308610429486687
lag_llama,dgs10,0.01,F1_vs_F4,2124,-1.3504064140456251,0.1770295861931494,-0.0489794220081485
lag_llama,dgs10,0.025,F1_vs_garch_evt,2125,4.136861324227035,3.658065027011398e-05,0.1309774699312295
lag_llama,dgs10,0.025,F1_vs_F4,2124,-2.1449827869784803,0.0320673880005431,-0.0392741864957181
lag_llama,dgs10,0.05,F1_vs_garch_evt,2125,5.126929109924044,3.211854969066289e-07,0.129041942364195
lag_llama,dgs10,0.05,F1_vs_F4,2124,-0.8558962180906484,0.3921517744667544,-0.010936954630558
lag_llama,dgs2,0.01,F1_vs_garch_evt,2125,3.292068851915828,0.0010108328347601,0.2665496103065605
lag_llama,dgs2,0.01,F1_vs_F4,2102,-0.0807046778805269,0.9356845031021588,-0.0036105432620465
lag_llama,dgs2,0.025,F1_vs_garch_evt,2125,5.096384936234422,3.76819984497143e-07,0.3119640611847813
lag_llama,dgs2,0.025,F1_vs_F4,2102,2.044258128148704,0.0410524760334694,0.05319570054927
lag_llama,dgs2,0.05,F1_vs_garch_evt,2125,6.330224404932995,2.97782935216804e-10,0.3012449123573381
lag_llama,dgs2,0.05,F1_vs_F4,2102,0.8710008886808319,0.3838531777984204,0.0154114857316148
lag_llama,dgs30,0.01,F1_vs_garch_evt,2125,2.181611925449903,0.0292474782304979,0.138138148890025
lag_llama,dgs30,0.01,F1_vs_F4,2037,-3.497247939214321,0.0004801650696707,-0.183272771962058
lag_llama,dgs30,0.025,F1_vs_garch_evt,2125,2.5527729973845537,0.0107562951267104,0.0990428640512904
lag_llama,dgs30,0.025,F1_vs_F4,2051,-4.112974225911245,4.0602053833393054e-05,-0.090436779415226
lag_llama,dgs30,0.05,F1_vs_garch_evt,2125,3.719344406046399,0.0002049198186424,0.1018583722487353
lag_llama,dgs30,0.05,F1_vs_F4,2061,-3.420751514557769,0.0006366636229305,-0.039477658882022
lag_llama,dgs5,0.01,F1_vs_garch_evt,2125,3.739550138276464,0.0001892294240088,0.2288313510269381
lag_llama,dgs5,0.01,F1_vs_F4,2125,0.0127175097151639,0.9898543632288151,0.0005092239207534
lag_llama,dgs5,0.025,F1_vs_garch_evt,2125,5.028454248314273,5.358927152531526e-07,0.2331238158442393
lag_llama,dgs5,0.025,F1_vs_F4,2125,1.1705937671647373,0.2418934216625574,0.0249231243277607
lag_llama,dgs5,0.05,F1_vs_garch_evt,2125,5.753495182320025,1.0008095215627276e-08,0.2011606691854634
lag_llama,dgs5,0.05,F1_vs_F4,2125,1.3401162849754715,0.1803508806272613,0.0156365555878285
lag_llama,eth,0.01,F1_vs_garch_evt,1659,1.5852995008328254,0.1130889976608481,0.1260653216972163
lag_llama,eth,0.01,F1_vs_F4,1636,-2.338597953104912,0.0194762005881773,-0.0937662840153085
lag_llama,eth,0.025,F1_vs_garch_evt,1659,1.9754701018776848,0.0483804310280044,0.103725641369319
lag_llama,eth,0.025,F1_vs_F4,1659,-2.49501899920675,0.012691660942732,-0.0673451667048192
lag_llama,eth,0.05,F1_vs_garch_evt,1659,2.05035736712922,0.0404865115813262,0.0774314142602902
lag_llama,eth,0.05,F1_vs_F4,1659,-1.8501939289253009,0.0644634126156662,-0.0316722143210701
lag_llama,ftse,0.01,F1_vs_garch_evt,2152,2.544907705823752,0.0109999720469261,0.3188199446663468
lag_llama,ftse,0.01,F1_vs_F4,2136,-0.978532076083678,0.3279220989434931,-0.0695458014092211
lag_llama,ftse,0.025,F1_vs_garch_evt,2152,3.1488749550062263,0.0016614942107258,0.22904989897101
lag_llama,ftse,0.025,F1_vs_F4,2135,-1.9004207961921065,0.0575125652694532,-0.0450494641441919
lag_llama,ftse,0.05,F1_vs_garch_evt,2152,3.955602717154496,7.881376106663919e-05,0.1973524150990332
lag_llama,ftse,0.05,F1_vs_F4,2152,-0.2750749188910571,0.7832850990338147,-0.0031925283190744
lag_llama,gbpusd,0.01,F1_vs_garch_evt,2234,4.20044339177396,2.7685681328770512e-05,0.2075547279972592
lag_llama,gbpusd,0.01,F1_vs_F4,2204,-2.62991104922704,0.0086001633260866,-0.1237280537854034
lag_llama,gbpusd,0.025,F1_vs_garch_evt,2234,4.462304789780791,8.511117654084895e-06,0.1509646363742073
lag_llama,gbpusd,0.025,F1_vs_F4,2229,-2.2735823260933605,0.0230858855462876,-0.039216005084086
lag_llama,gbpusd,0.05,F1_vs_garch_evt,2234,3.9077145934724262,9.594582784125458e-05,0.0984501730145235
lag_llama,gbpusd,0.05,F1_vs_F4,2229,-0.6078659295622626,0.5433383513870624,-0.0035779695125704
lag_llama,gold,0.01,F1_vs_garch_evt,2139,1.430642027706468,0.1526789688431793,0.1085581699187215
lag_llama,gold,0.01,F1_vs_F4,2113,1.3289981176412409,0.1839921442691627,0.0451377851507087
lag_llama,gold,0.025,F1_vs_garch_evt,2139,1.6862918823374464,0.0918854936367899,0.0688531062288155
lag_llama,gold,0.025,F1_vs_F4,2139,1.317474965998126,0.1878206315308293,0.0213436306912114
lag_llama,gold,0.05,F1_vs_garch_evt,2139,2.0697951181198238,0.0385913823761194,0.0605474382749285
lag_llama,gold,0.05,F1_vs_F4,2139,3.1136566525400484,0.0018723179080245,0.0224297635257872
lag_llama,hsi,0.01,F1_vs_garch_evt,2080,3.5217337301612357,0.0004379761815353,0.1353485686925662
lag_llama,hsi,0.01,F1_vs_F4,2080,-1.602317218448722,0.1092373922422364,-0.0414833016034155
lag_llama,hsi,0.025,F1_vs_garch_evt,2080,3.200781282098959,0.0013912304666976,0.1018889346891215
lag_llama,hsi,0.025,F1_vs_F4,2080,-2.060137302679141,0.0395096162666438,-0.0257208809812998
lag_llama,hsi,0.05,F1_vs_garch_evt,2080,3.087405675576336,0.0020457775608138,0.0770428500203775
lag_llama,hsi,0.05,F1_vs_F4,2080,-0.3933662471200103,0.6940893297370019,-0.0030111174185662
lag_llama,jnj,0.01,F1_vs_garch_evt,2139,2.4431476777418,0.0146401818894224,0.2019885656632768
lag_llama,jnj,0.01,F1_vs_F4,2101,-0.1357949398023509,0.8919964066180093,-0.0068326344439684
lag_llama,jnj,0.025,F1_vs_garch_evt,2139,2.77211432957383,0.005617611121011,0.1477960572868542
lag_llama,jnj,0.025,F1_vs_F4,2104,0.1477237169983293,0.8825749747789267,0.0033500511966021
lag_llama,jnj,0.05,F1_vs_garch_evt,2139,2.944570046230512,0.0032689334744792,0.1155215803948737
lag_llama,jnj,0.05,F1_vs_F4,2114,0.5035980015109855,0.6145963930356939,0.0066080426232395
lag_llama,jpm,0.01,F1_vs_garch_evt,2139,1.128958902292367,0.2590418273783821,0.0803687535489676
lag_llama,jpm,0.01,F1_vs_F4,2100,-0.2540295469027602,0.7994976126568643,-0.0136968490637578
lag_llama,jpm,0.025,F1_vs_garch_evt,2139,2.6082492764263545,0.0091640331033583,0.1127522277972649
lag_llama,jpm,0.025,F1_vs_F4,2105,0.9890599935691629,0.3227475165534442,0.0239972346017715
lag_llama,jpm,0.05,F1_vs_garch_evt,2139,3.3787412794474028,0.0007412482674292,0.1100740005159356
lag_llama,jpm,0.05,F1_vs_F4,2111,1.8371621298836225,0.0663265246838916,0.0240246270351186
lag_llama,ltc,0.01,F1_vs_garch_evt,2808,2.375586660689132,0.017587854189435,0.1674607805515387
lag_llama,ltc,0.01,F1_vs_F4,2783,1.0034962254093596,0.3157087701689879,0.0255465547602252
lag_llama,ltc,0.025,F1_vs_garch_evt,2808,2.793786815949788,0.0052448305838858,0.1014951973264109
lag_llama,ltc,0.025,F1_vs_F4,2808,-0.5614610654759713,0.5745280863632336,-0.0055690510039988
lag_llama,ltc,0.05,F1_vs_garch_evt,2808,3.478473157430868,0.0005119513921807,0.086067491248178
lag_llama,ltc,0.05,F1_vs_F4,2808,1.086751192938213,0.2772400936447031,0.0089063737439725
lag_llama,msft,0.01,F1_vs_garch_evt,2139,2.3447668958696366,0.0191300160424934,0.1664063959636243
lag_llama,msft,0.01,F1_vs_F4,2103,-2.362039584675447,0.0182653896164267,-0.1137917183417765
lag_llama,msft,0.025,F1_vs_garch_evt,2139,3.118301394846216,0.0018431912886043,0.153348104810975
lag_llama,msft,0.025,F1_vs_F4,2116,-0.8105694450024654,0.4177041652994052,-0.0170643646909907
lag_llama,msft,0.05,F1_vs_garch_evt,2139,3.668656844335213,0.0002497904325168,0.1362491111020844
lag_llama,msft,0.05,F1_vs_F4,2139,-0.8538947207542366,0.3932589850684562,-0.0101619555834302
lag_llama,natgas,0.01,F1_vs_garch_evt,2141,2.525724240557668,0.0116176457613735,0.2760614920845771
lag_llama,natgas,0.01,F1_vs_F4,2090,0.1933740194495885,0.8466848599735229,0.0056009714061884
lag_llama,natgas,0.025,F1_vs_garch_evt,2141,3.5229009637604007,0.0004357990099928,0.2045873053491324
lag_llama,natgas,0.025,F1_vs_F4,2141,-1.0944396346633916,0.2738853757798106,-0.0188254667247283
lag_llama,natgas,0.05,F1_vs_garch_evt,2141,4.528158545929391,6.2769100812938345e-06,0.1708765106056425
lag_llama,natgas,0.05,F1_vs_F4,2141,-0.9574490849799384,0.3384487838701464,-0.0096694648256062
lag_llama,ndx,0.01,F1_vs_garch_evt,2139,2.4384409302869345,0.0148316768201352,0.2166546790717076
lag_llama,ndx,0.01,F1_vs_F4,2128,-2.452562006916805,0.0142641024538633,-0.1076585059618361
lag_llama,ndx,0.025,F1_vs_garch_evt,2139,3.738047691637041,0.0001903237031469,0.2223077405968471
lag_llama,ndx,0.025,F1_vs_F4,2125,-2.7084101583097344,0.0068148756395999,-0.0556612895234736
lag_llama,ndx,0.05,F1_vs_garch_evt,2139,5.103960760681866,3.620103137400094e-07,0.2273606420896677
lag_llama,ndx,0.05,F1_vs_F4,2139,-1.361319008828197,0.1735563471516255,-0.0173836307805987
lag_llama,nikkei,0.01,F1_vs_garch_evt,2066,0.5990242267882596,0.5492224365493543,0.046996223770502
lag_llama,nikkei,0.01,F1_vs_F4,2043,-1.6368715269260097,0.1018114066644612,-0.0635608865129026
lag_llama,nikkei,0.025,F1_vs_garch_evt,2066,1.4036625827694196,0.16056970865046,0.0656749568792438
lag_llama,nikkei,0.025,F1_vs_F4,2066,-0.588012422232036,0.5565882528823106,-0.0117374877746027
lag_llama,nikkei,0.05,F1_vs_garch_evt,2066,1.7580479352772578,0.0788874874339656,0.0580413098510844
lag_llama,nikkei,0.05,F1_vs_F4,2066,-0.8750481809643191,0.3816494539911071,-0.0097296208366278
lag_llama,nvda,0.01,F1_vs_garch_evt,2139,3.631625863821799,0.0002882688496995,0.1331863693115612
lag_llama,nvda,0.01,F1_vs_F4,2099,-1.199422552803474,0.2304991213284224,-0.0307963830179998
lag_llama,nvda,0.025,F1_vs_garch_evt,2139,5.085859821628605,3.978468860710203e-07,0.144083168578349
lag_llama,nvda,0.025,F1_vs_F4,2111,-1.8009517797973702,0.071853216835682,-0.0269327803184383
lag_llama,nvda,0.05,F1_vs_garch_evt,2139,4.955355699380674,7.78673928726395e-07,0.1158860433298865
lag_llama,nvda,0.05,F1_vs_F4,2139,-1.9267449455902843,0.0541438185997425,-0.0154981260588279
lag_llama,rut,0.01,F1_vs_garch_evt,2139,3.041241916926844,0.0023846602936215,0.2783516722742308
lag_llama,rut,0.01,F1_vs_F4,2097,-1.90231814228172,0.0572665188835032,-0.077681784692785
lag_llama,rut,0.025,F1_vs_garch_evt,2139,3.591529806174043,0.0003361608276724,0.1970910293063744
lag_llama,rut,0.025,F1_vs_F4,2110,-2.9901968042985625,0.0028202399157936,-0.0583553715124619
lag_llama,rut,0.05,F1_vs_garch_evt,2139,3.845261053056381,0.0001239450778539,0.1537837269848241
lag_llama,rut,0.05,F1_vs_F4,2112,-2.384430219268803,0.0171934321946338,-0.0263750423191814
lag_llama,spx,0.01,F1_vs_garch_evt,2139,2.537357666779148,0.0112397837829992,0.3232826252376028
lag_llama,spx,0.01,F1_vs_F4,2128,-1.2129101822799828,0.2252988503202805,-0.1101247868368671
lag_llama,spx,0.025,F1_vs_garch_evt,2139,3.756394094152911,0.0001769897885607,0.3144986642173992
lag_llama,spx,0.025,F1_vs_F4,2136,-0.8830236995032967,0.377322880542391,-0.0364067409168264
lag_llama,spx,0.05,F1_vs_garch_evt,2139,4.771971376492284,1.947649614954469e-06,0.3006835734493582
lag_llama,spx,0.05,F1_vs_F4,2139,0.6899565159980112,0.4902964162707985,0.0164427057610542
lag_llama,usdcad,0.01,F1_vs_garch_evt,2234,1.5693675694434726,0.1167039974187068,0.0699060412787008
lag_llama,usdcad,0.01,F1_vs_F4,2197,-1.0187393562336238,0.3084389420839338,-0.0188947975534032
lag_llama,usdcad,0.025,F1_vs_garch_evt,2234,2.2537000754775978,0.0243116588176626,0.0668403165186958
lag_llama,usdcad,0.025,F1_vs_F4,2234,0.173540727721498,0.8622421468987037,0.0019492191401549
lag_llama,usdcad,0.05,F1_vs_garch_evt,2234,2.539651404650864,0.0111635779098928,0.0582221990332993
lag_llama,usdcad,0.05,F1_vs_F4,2234,0.6994423704592201,0.4843484669314246,0.0046469673088543
lag_llama,usdchf,0.01,F1_vs_garch_evt,2233,2.3336455505505547,0.0197026485710374,0.1844562139652101
lag_llama,usdchf,0.01,F1_vs_F4,2222,-2.190313676964597,0.0286051336670688,-0.0838687166270779
lag_llama,usdchf,0.025,F1_vs_garch_evt,2233,2.480777163941462,0.0131828132116557,0.1140913286435115
lag_llama,usdchf,0.025,F1_vs_F4,2229,-1.4337732006756192,0.1517773156430649,-0.0198488440516225
lag_llama,usdchf,0.05,F1_vs_garch_evt,2233,3.293728187482577,0.0010041261095219,0.1047116664365039
lag_llama,usdchf,0.05,F1_vs_F4,2233,0.5607324716033167,0.5750362093525109,0.0045212043590288
lag_llama,wmt,0.01,F1_vs_garch_evt,2139,-0.4981591667142523,0.6184230985960437,-0.0324125340881642
lag_llama,wmt,0.01,F1_vs_F4,2134,-2.703291162804548,0.0069201297511909,-0.235347278974251
lag_llama,wmt,0.025,F1_vs_garch_evt,2139,0.9230534838871222,0.3560834896288009,0.0411993293400393
lag_llama,wmt,0.025,F1_vs_F4,2139,-2.878625205239669,0.0040338093231379,-0.0848251638821494
lag_llama,wmt,0.05,F1_vs_garch_evt,2139,1.78404944833353,0.0745574122488214,0.0595704697356838
lag_llama,wmt,0.05,F1_vs_F4,2139,-2.9297287300283976,0.0034285180062685,-0.0348309540077644
lag_llama,xom,0.01,F1_vs_garch_evt,2139,1.5278000088016486,0.1267101213412483,0.1311670160103002
lag_llama,xom,0.01,F1_vs_F4,2136,-2.8024993148262114,0.0051166074127607,-0.1269567644835048
lag_llama,xom,0.025,F1_vs_garch_evt,2139,2.482043249875008,0.0131394126070812,0.1327964138651134
lag_llama,xom,0.025,F1_vs_F4,2139,-2.853174839024546,0.0043701182055605,-0.0686836724862251
lag_llama,xom,0.05,F1_vs_garch_evt,2139,3.2942207590664663,0.0010030581784387,0.1233392529903826
lag_llama,xom,0.05,F1_vs_F4,2139,-2.4958985858194382,0.0126386646356067,-0.0323806531018851
lag_llama,xrp,0.01,F1_vs_garch_evt,1659,1.6262696108779764,0.1040823453002118,0.0914731427176509
lag_llama,xrp,0.01,F1_vs_F4,1642,0.5500763528735463,0.5823418655495995,0.0200191160219875
lag_llama,xrp,0.025,F1_vs_garch_evt,1659,1.3562801658980044,0.1751947061411338,0.0485265544161307
lag_llama,xrp,0.025,F1_vs_F4,1644,3.133047484394321,0.0017605571038497,0.0371803082829346
lag_llama,xrp,0.05,F1_vs_garch_evt,1659,1.2865447263287593,0.19843262822283,0.0354466248178883
lag_llama,xrp,0.05,F1_vs_F4,1659,2.6968066250103173,0.0070716697407297,0.0198154155306885
