model,asset,alpha,arm,in_mcs,mcs_p,n
lag_llama,dgs30,0.01,fhs,True,0.4308,2037
lag_llama,dgs30,0.025,F1,False,0.02,2051
lag_llama,dgs30,0.025,H,True,0.7742,2051
lag_llama,dgs30,0.025,F2,False,0.0024,2051
lag_llama,dgs30,0.025,F3,False,0.0006,2051
lag_llama,dgs30,0.025,F4,False,0.0024,2051
lag_llama,dgs30,0.025,garch_evt,True,0.7742,2051
lag_llama,dgs30,0.025,fhs,True,0.7742,2051
lag_llama,dgs30,0.05,F1,False,0.0008,2061
lag_llama,dgs30,0.05,H,True,0.1856,2061
lag_llama,dgs30,0.05,F2,False,0.0002,2061
lag_llama,dgs30,0.05,F3,False,0.0,2061
lag_llama,dgs30,0.05,F4,False,0.0,2061
lag_llama,dgs30,0.05,garch_evt,True,0.1856,2061
lag_llama,dgs30,0.05,fhs,True,0.1856,2061
lag_llama,dgs5,0.01,F1,False,0.0282,2125
lag_llama,dgs5,0.01,H,True,0.4478,2125
lag_llama,dgs5,0.01,F2,False,0.0464,2125
lag_llama,dgs5,0.01,F3,False,0.0464,2125
lag_llama,dgs5,0.01,F4,False,0.0464,2125
lag_llama,dgs5,0.01,garch_evt,True,0.4478,2125
lag_llama,dgs5,0.01,fhs,True,0.4478,2125
lag_llama,dgs5,0.025,F1,False,0.0022,2125
lag_llama,dgs5,0.025,H,True,0.2528,2125
lag_llama,dgs5,0.025,F2,False,0.0086,2125
lag_llama,dgs5,0.025,F3,False,0.0086,2125
lag_llama,dgs5,0.025,F4,False,0.0086,2125
lag_llama,dgs5,0.025,garch_evt,True,0.2528,2125
lag_llama,dgs5,0.025,fhs,True,0.2528,2125
lag_llama,dgs5,0.05,F1,False,0.0002,2125
lag_llama,dgs5,0.05,H,False,0.0294,2125
lag_llama,dgs5,0.05,F2,False,0.0006,2125
lag_llama,dgs5,0.05,F3,False,0.0002,2125
lag_llama,dgs5,0.05,F4,False,0.0006,2125
lag_llama,dgs5,0.05,garch_evt,False,0.0294,2125
lag_llama,dgs5,0.05,fhs,True,1.0,2125
lag_llama,eth,0.01,F1,True,0.132,1636
lag_llama,eth,0.01,H,True,0.132,1636
lag_llama,eth,0.01,F2,False,0.067,1636
lag_llama,eth,0.01,F3,False,0.067,1636
lag_llama,eth,0.01,F4,True,0.132,1636
lag_llama,eth,0.01,garch_evt,True,0.132,1636
lag_llama,eth,0.01,fhs,True,0.132,1636
lag_llama,eth,0.025,F1,True,0.1884,1659
lag_llama,eth,0.025,H,True,0.1884,1659
lag_llama,eth,0.025,F2,True,0.1884,1659
lag_llama,eth,0.025,F3,False,0.0152,1659
lag_llama,eth,0.025,F4,True,0.1884,1659
lag_llama,eth,0.025,garch_evt,True,0.1884,1659
lag_llama,eth,0.025,fhs,True,0.1884,1659
lag_llama,eth,0.05,F1,True,0.239,1659
lag_llama,eth,0.05,H,True,0.239,1659
lag_llama,eth,0.05,F2,True,0.239,1659
lag_llama,eth,0.05,F3,False,0.018,1659
lag_llama,eth,0.05,F4,True,0.239,1659
lag_llama,eth,0.05,garch_evt,True,0.239,1659
lag_llama,eth,0.05,fhs,True,0.239,1659
lag_llama,ftse,0.01,F1,False,0.0564,2136
lag_llama,ftse,0.01,H,True,0.563,2136
lag_llama,ftse,0.01,F2,False,0.062,2136
lag_llama,ftse,0.01,F3,False,0.0386,2136
lag_llama,ftse,0.01,F4,False,0.0564,2136
lag_llama,ftse,0.01,garch_evt,True,0.563,2136
lag_llama,ftse,0.01,fhs,False,0.0836,2136
lag_llama,ftse,0.025,F1,False,0.0214,2135
lag_llama,ftse,0.025,H,True,0.1518,2135
lag_llama,ftse,0.025,F2,False,0.0358,2135
lag_llama,ftse,0.025,F3,False,0.0052,2135
lag_llama,ftse,0.025,F4,False,0.0092,2135
lag_llama,ftse,0.025,garch_evt,True,0.1518,2135
lag_llama,ftse,0.025,fhs,False,0.0874,2135
lag_llama,ftse,0.05,F1,False,0.0034,2152
lag_llama,ftse,0.05,H,True,0.4082,2152
lag_llama,ftse,0.05,F2,False,0.0236,2152
lag_llama,ftse,0.05,F3,False,0.0006,2152
lag_llama,ftse,0.05,F4,False,0.003,2152
lag_llama,ftse,0.05,garch_evt,True,0.4082,2152
lag_llama,ftse,0.05,fhs,True,0.4082,2152
lag_llama,gbpusd,0.01,F1,False,0.0038,2204
lag_llama,gbpusd,0.01,H,True,0.3674,2204
lag_llama,gbpusd,0.01,F2,False,0.0342,2204
lag_llama,gbpusd,0.01,F3,False,0.0034,2204
lag_llama,gbpusd,0.01,F4,False,0.0038,2204
lag_llama,gbpusd,0.01,garch_evt,True,0.3674,2204
lag_llama,gbpusd,0.01,fhs,True,0.3674,2204
lag_llama,gbpusd,0.025,F1,False,0.001,2229
lag_llama,gbpusd,0.025,H,True,0.5622,2229
lag_llama,gbpusd,0.025,F2,False,0.046,2229
lag_llama,gbpusd,0.025,F3,False,0.001,2229
lag_llama,gbpusd,0.025,F4,False,0.0008,2229
lag_llama,gbpusd,0.025,garch_evt,True,0.5622,2229
lag_llama,gbpusd,0.025,fhs,True,0.5622,2229
lag_llama,gbpusd,0.05,F1,False,0.0012,2229
lag_llama,gbpusd,0.05,H,True,0.3574,2229
lag_llama,gbpusd,0.05,F2,False,0.0826,2229
lag_llama,gbpusd,0.05,F3,False,0.0012,2229
lag_llama,gbpusd,0.05,F4,False,0.0012,2229
lag_llama,gbpusd,0.05,garch_evt,True,0.3574,2229
lag_llama,gbpusd,0.05,fhs,True,0.3574,2229
lag_llama,gold,0.01,F1,True,0.2362,2113
lag_llama,gold,0.01,H,True,0.2362,2113
lag_llama,gold,0.01,F2,False,0.0214,2113
lag_llama,gold,0.01,F3,True,0.2362,2113
lag_llama,gold,0.01,F4,True,0.2362,2113
lag_llama,gold,0.01,garch_evt,True,0.2362,2113
lag_llama,gold,0.01,fhs,True,0.2362,2113
lag_llama,gold,0.025,F1,True,0.1196,2139
lag_llama,gold,0.025,H,True,0.1196,2139
lag_llama,gold,0.025,F2,False,0.0216,2139
lag_llama,gold,0.025,F3,True,0.1196,2139
lag_llama,gold,0.025,F4,True,0.1196,2139
lag_llama,gold,0.025,garch_evt,True,0.1196,2139
lag_llama,gold,0.025,fhs,True,0.1196,2139
lag_llama,gold,0.05,F1,False,0.0252,2139
lag_llama,gold,0.05,H,True,0.2186,2139
lag_llama,gold,0.05,F2,False,0.0112,2139
lag_llama,gold,0.05,F3,False,0.0438,2139
lag_llama,gold,0.05,F4,True,0.2186,2139
lag_llama,gold,0.05,garch_evt,True,0.2186,2139
lag_llama,gold,0.05,fhs,True,0.2186,2139
lag_llama,hsi,0.01,F1,False,0.0136,2080
lag_llama,hsi,0.01,H,True,0.5224,2080
lag_llama,hsi,0.01,F2,False,0.0134,2080
lag_llama,hsi,0.01,F3,False,0.0136,2080
lag_llama,hsi,0.01,F4,False,0.0136,2080
lag_llama,hsi,0.01,garch_evt,True,0.5224,2080
lag_llama,hsi,0.01,fhs,True,0.5224,2080
lag_llama,hsi,0.025,F1,False,0.0154,2080
lag_llama,hsi,0.025,H,True,0.532,2080
lag_llama,hsi,0.025,F2,False,0.0154,2080
lag_llama,hsi,0.025,F3,False,0.0154,2080
lag_llama,hsi,0.025,F4,False,0.0154,2080
lag_llama,hsi,0.025,garch_evt,True,0.532,2080
lag_llama,hsi,0.025,fhs,True,0.532,2080
lag_llama,hsi,0.05,F1,False,0.019,2080
lag_llama,hsi,0.05,H,True,0.4938,2080
lag_llama,hsi,0.05,F2,False,0.019,2080
lag_llama,hsi,0.05,F3,False,0.0048,2080
lag_llama,hsi,0.05,F4,False,0.019,2080
lag_llama,hsi,0.05,garch_evt,True,0.4938,2080
lag_llama,hsi,0.05,fhs,True,0.4938,2080
lag_llama,jnj,0.01,F1,False,0.0748,2101
lag_llama,jnj,0.01,H,True,0.731,2101
lag_llama,jnj,0.01,F2,False,0.0612,2101
lag_llama,jnj,0.01,F3,False,0.0256,2101
lag_llama,jnj,0.01,F4,False,0.0612,2101
lag_llama,jnj,0.01,garch_evt,True,0.731,2101
lag_llama,jnj,0.01,fhs,True,0.731,2101
lag_llama,jnj,0.025,F1,False,0.0652,2104
lag_llama,jnj,0.025,H,True,0.8294,2104
lag_llama,jnj,0.025,F2,False,0.0376,2104
lag_llama,jnj,0.025,F3,False,0.0128,2104
lag_llama,jnj,0.025,F4,False,0.0376,2104
lag_llama,jnj,0.025,garch_evt,True,0.8294,2104
lag_llama,jnj,0.025,fhs,True,0.8294,2104
lag_llama,jnj,0.05,F1,False,0.0786,2114
lag_llama,jnj,0.05,H,True,0.5162,2114
lag_llama,jnj,0.05,F2,False,0.0632,2114
lag_llama,jnj,0.05,F3,False,0.0632,2114
lag_llama,jnj,0.05,F4,False,0.0632,2114
lag_llama,jnj,0.05,garch_evt,True,0.5162,2114
lag_llama,jnj,0.05,fhs,True,0.5162,2114
lag_llama,jpm,0.01,F1,True,0.168,2100
lag_llama,jpm,0.01,H,True,0.168,2100
lag_llama,jpm,0.01,F2,True,0.168,2100
lag_llama,jpm,0.01,F3,True,0.168,2100
lag_llama,jpm,0.01,F4,True,0.168,2100
lag_llama,jpm,0.01,garch_evt,True,0.168,2100
lag_llama,jpm,0.01,fhs,True,0.168,2100
lag_llama,jpm,0.025,F1,True,0.16,2105
lag_llama,jpm,0.025,H,True,0.16,2105
lag_llama,jpm,0.025,F2,True,0.16,2105
lag_llama,jpm,0.025,F3,False,0.0098,2105
lag_llama,jpm,0.025,F4,True,0.16,2105
lag_llama,jpm,0.025,garch_evt,True,0.16,2105
lag_llama,jpm,0.025,fhs,True,0.16,2105
lag_llama,jpm,0.05,F1,False,0.044,2111
lag_llama,jpm,0.05,H,True,0.1152,2111
lag_llama,jpm,0.05,F2,True,0.1152,2111
lag_llama,jpm,0.05,F3,False,0.0024,2111
lag_llama,jpm,0.05,F4,True,0.1152,2111
lag_llama,jpm,0.05,garch_evt,True,0.1152,2111
lag_llama,jpm,0.05,fhs,True,0.1152,2111
lag_llama,ltc,0.01,F1,False,0.063,2783
lag_llama,ltc,0.01,H,True,0.1044,2783
lag_llama,ltc,0.01,F2,True,0.1044,2783
lag_llama,ltc,0.01,F3,False,0.0606,2783
lag_llama,ltc,0.01,F4,True,0.1044,2783
lag_llama,ltc,0.01,garch_evt,True,0.1044,2783
lag_llama,ltc,0.01,fhs,True,0.1044,2783
lag_llama,ltc,0.025,F1,False,0.0376,2808
lag_llama,ltc,0.025,H,False,0.0766,2808
lag_llama,ltc,0.025,F2,False,0.0766,2808
lag_llama,ltc,0.025,F3,False,0.035,2808
lag_llama,ltc,0.025,F4,False,0.035,2808
lag_llama,ltc,0.025,garch_evt,True,0.872,2808
lag_llama,ltc,0.025,fhs,True,0.872,2808
lag_llama,ltc,0.05,F1,False,0.0158,2808
lag_llama,ltc,0.05,H,True,0.1256,2808
lag_llama,ltc,0.05,F2,False,0.0596,2808
lag_llama,ltc,0.05,F3,False,0.0158,2808
lag_llama,ltc,0.05,F4,False,0.0198,2808
lag_llama,ltc,0.05,garch_evt,True,0.1256,2808
lag_llama,ltc,0.05,fhs,True,0.1256,2808
lag_llama,msft,0.01,F1,False,0.0874,2103
lag_llama,msft,0.01,H,True,0.9956,2103
lag_llama,msft,0.01,F2,False,0.0874,2103
lag_llama,msft,0.01,F3,False,0.0052,2103
lag_llama,msft,0.01,F4,False,0.0314,2103
lag_llama,msft,0.01,garch_evt,True,0.9956,2103
lag_llama,msft,0.01,fhs,True,0.9956,2103
lag_llama,msft,0.025,F1,False,0.033,2116
lag_llama,msft,0.025,H,True,0.2766,2116
lag_llama,msft,0.025,F2,False,0.033,2116
lag_llama,msft,0.025,F3,False,0.0022,2116
lag_llama,msft,0.025,F4,False,0.0316,2116
lag_llama,msft,0.025,garch_evt,True,0.2766,2116
lag_llama,msft,0.025,fhs,True,0.2766,2116
lag_llama,msft,0.05,F1,False,0.0136,2139
lag_llama,msft,0.05,H,False,0.0172,2139
lag_llama,msft,0.05,F2,False,0.0164,2139
lag_llama,msft,0.05,F3,False,0.004,2139
lag_llama,msft,0.05,F4,False,0.0136,2139
lag_llama,msft,0.05,garch_evt,True,0.8272,2139
lag_llama,msft,0.05,fhs,True,0.8272,2139
lag_llama,natgas,0.01,F1,False,0.054,2090
lag_llama,natgas,0.01,H,False,0.054,2090
lag_llama,natgas,0.01,F2,False,0.054,2090
lag_llama,natgas,0.01,F3,False,0.054,2090
lag_llama,natgas,0.01,F4,False,0.054,2090
lag_llama,natgas,0.01,garch_evt,True,0.1124,2090
lag_llama,natgas,0.01,fhs,True,0.1124,2090
lag_llama,natgas,0.025,F1,False,0.0114,2141
lag_llama,natgas,0.025,H,False,0.0114,2141
lag_llama,natgas,0.025,F2,False,0.0078,2141
lag_llama,natgas,0.025,F3,False,0.0078,2141
lag_llama,natgas,0.025,F4,False,0.0058,2141
lag_llama,natgas,0.025,garch_evt,False,0.0452,2141
lag_llama,natgas,0.025,fhs,True,1.0,2141
lag_llama,natgas,0.05,F1,False,0.0032,2141
lag_llama,natgas,0.05,H,False,0.0032,2141
lag_llama,natgas,0.05,F2,False,0.0032,2141
lag_llama,natgas,0.05,F3,False,0.0004,2141
lag_llama,natgas,0.05,F4,False,0.0004,2141
lag_llama,natgas,0.05,garch_evt,True,0.1176,2141
lag_llama,natgas,0.05,fhs,True,0.1176,2141
lag_llama,ndx,0.01,F1,False,0.0836,2128
lag_llama,ndx,0.01,H,True,0.3892,2128
lag_llama,ndx,0.01,F2,False,0.039,2128
lag_llama,ndx,0.01,F3,False,0.0064,2128
lag_llama,ndx,0.01,F4,False,0.039,2128
lag_llama,ndx,0.01,garch_evt,True,0.3892,2128
lag_llama,ndx,0.01,fhs,True,0.3892,2128
lag_llama,ndx,0.025,F1,False,0.0148,2125
lag_llama,ndx,0.025,H,True,0.5668,2125
lag_llama,ndx,0.025,F2,False,0.0148,2125
lag_llama,ndx,0.025,F3,False,0.0,2125
lag_llama,ndx,0.025,F4,False,0.0034,2125
lag_llama,ndx,0.025,garch_evt,True,0.5668,2125
lag_llama,ndx,0.025,fhs,True,0.5668,2125
lag_llama,ndx,0.05,F1,False,0.0012,2139
lag_llama,ndx,0.05,H,False,0.0884,2139
lag_llama,ndx,0.05,F2,False,0.0026,2139
lag_llama,ndx,0.05,F3,False,0.0,2139
lag_llama,ndx,0.05,F4,False,0.0008,2139
lag_llama,ndx,0.05,garch_evt,True,0.1448,2139
lag_llama,ndx,0.05,fhs,True,0.1448,2139
lag_llama,nikkei,0.01,F1,True,0.1318,2043
lag_llama,nikkei,0.01,H,True,0.1318,2043
lag_llama,nikkei,0.01,F2,True,0.1318,2043
lag_llama,nikkei,0.01,F3,True,0.1318,2043
lag_llama,nikkei,0.01,F4,True,0.1318,2043
lag_llama,nikkei,0.01,garch_evt,True,0.1318,2043
lag_llama,nikkei,0.01,fhs,True,0.1318,2043
lag_llama,nikkei,0.025,F1,True,0.1188,2066
lag_llama,nikkei,0.025,H,True,0.1188,2066
lag_llama,nikkei,0.025,F2,True,0.1188,2066
lag_llama,nikkei,0.025,F3,True,0.1188,2066
lag_llama,nikkei,0.025,F4,True,0.1188,2066
lag_llama,nikkei,0.025,garch_evt,True,0.1188,2066
lag_llama,nikkei,0.025,fhs,True,0.1188,2066
lag_llama,nikkei,0.05,F1,True,0.1332,2066
lag_llama,nikkei,0.05,H,True,0.1332,2066
lag_llama,nikkei,0.05,F2,True,0.1332,2066
lag_llama,nikkei,0.05,F3,False,0.0496,2066
lag_llama,nikkei,0.05,F4,True,0.1332,2066
lag_llama,nikkei,0.05,garch_evt,True,0.1332,2066
lag_llama,nikkei,0.05,fhs,True,0.1332,2066
lag_llama,nvda,0.01,F1,False,0.028,2099
lag_llama,nvda,0.01,H,True,0.5136,2099
lag_llama,nvda,0.01,F2,False,0.028,2099
lag_llama,nvda,0.01,F3,False,0.0054,2099
lag_llama,nvda,0.01,F4,False,0.028,2099
lag_llama,nvda,0.01,garch_evt,True,0.5136,2099
lag_llama,nvda,0.01,fhs,True,0.5136,2099
lag_llama,nvda,0.025,F1,False,0.0048,2111
lag_llama,nvda,0.025,H,True,0.4918,2111
lag_llama,nvda,0.025,F2,False,0.0048,2111
lag_llama,nvda,0.025,F3,False,0.0004,2111
lag_llama,nvda,0.025,F4,False,0.0004,2111
lag_llama,nvda,0.025,garch_evt,True,0.4918,2111
lag_llama,nvda,0.025,fhs,True,0.4918,2111
lag_llama,nvda,0.05,F1,False,0.0018,2139
lag_llama,nvda,0.05,H,False,0.0884,2139
lag_llama,nvda,0.05,F2,False,0.0022,2139
lag_llama,nvda,0.05,F3,False,0.0006,2139
lag_llama,nvda,0.05,F4,False,0.0006,2139
lag_llama,nvda,0.05,garch_evt,True,0.7046,2139
lag_llama,nvda,0.05,fhs,True,0.7046,2139
lag_llama,rut,0.01,F1,False,0.0164,2097
lag_llama,rut,0.01,H,True,0.8506,2097
lag_llama,rut,0.01,F2,False,0.0384,2097
lag_llama,rut,0.01,F3,False,0.0082,2097
lag_llama,rut,0.01,F4,False,0.0164,2097
lag_llama,rut,0.01,garch_evt,True,0.8506,2097
lag_llama,rut,0.01,fhs,True,0.8506,2097
lag_llama,rut,0.025,F1,False,0.005,2110
lag_llama,rut,0.025,H,True,0.864,2110
lag_llama,rut,0.025,F2,False,0.055,2110
lag_llama,rut,0.025,F3,False,0.005,2110
lag_llama,rut,0.025,F4,False,0.005,2110
lag_llama,rut,0.025,garch_evt,True,0.864,2110
lag_llama,rut,0.025,fhs,True,0.864,2110
lag_llama,rut,0.05,F1,False,0.007,2112
lag_llama,rut,0.05,H,True,0.702,2112
lag_llama,rut,0.05,F2,False,0.054,2112
lag_llama,rut,0.05,F3,False,0.0042,2112
lag_llama,rut,0.05,F4,False,0.007,2112
lag_llama,rut,0.05,garch_evt,True,0.702,2112
lag_llama,rut,0.05,fhs,True,0.702,2112
lag_llama,spx,0.01,F1,True,0.1088,2128
lag_llama,spx,0.01,H,True,0.1088,2128
lag_llama,spx,0.01,F2,True,0.1088,2128
lag_llama,spx,0.01,F3,False,0.0084,2128
lag_llama,spx,0.01,F4,False,0.0442,2128
lag_llama,spx,0.01,garch_evt,True,0.1088,2128
lag_llama,spx,0.01,fhs,True,0.1088,2128
lag_llama,spx,0.025,F1,False,0.0114,2136
lag_llama,spx,0.025,H,True,0.238,2136
lag_llama,spx,0.025,F2,False,0.0182,2136
lag_llama,spx,0.025,F3,False,0.0036,2136
lag_llama,spx,0.025,F4,False,0.0052,2136
lag_llama,spx,0.025,garch_evt,True,0.238,2136
lag_llama,spx,0.025,fhs,False,0.0982,2136
lag_llama,spx,0.05,F1,False,0.002,2139
lag_llama,spx,0.05,H,True,0.1178,2139
lag_llama,spx,0.05,F2,False,0.0056,2139
lag_llama,spx,0.05,F3,False,0.002,2139
lag_llama,spx,0.05,F4,False,0.002,2139
lag_llama,spx,0.05,garch_evt,True,0.1178,2139
lag_llama,spx,0.05,fhs,True,0.1178,2139
lag_llama,usdcad,0.01,F1,True,0.1918,2197
lag_llama,usdcad,0.01,H,True,0.1918,2197
lag_llama,usdcad,0.01,F2,True,0.1918,2197
lag_llama,usdcad,0.01,F3,False,0.0564,2197
lag_llama,usdcad,0.01,F4,False,0.0398,2197
lag_llama,usdcad,0.01,garch_evt,True,0.1918,2197
lag_llama,usdcad,0.01,fhs,True,0.1918,2197
lag_llama,usdcad,0.025,F1,False,0.0418,2234
lag_llama,usdcad,0.025,H,True,0.1578,2234
lag_llama,usdcad,0.025,F2,True,0.1578,2234
lag_llama,usdcad,0.025,F3,False,0.012,2234
lag_llama,usdcad,0.025,F4,False,0.017,2234
lag_llama,usdcad,0.025,garch_evt,True,0.1578,2234
lag_llama,usdcad,0.025,fhs,True,0.1578,2234
lag_llama,usdcad,0.05,F1,False,0.026,2234
lag_llama,usdcad,0.05,H,False,0.0938,2234
lag_llama,usdcad,0.05,F2,False,0.0938,2234
lag_llama,usdcad,0.05,F3,False,0.0024,2234
lag_llama,usdcad,0.05,F4,False,0.0126,2234
lag_llama,usdcad,0.05,garch_evt,True,0.1572,2234
lag_llama,usdcad,0.05,fhs,True,0.1572,2234
lag_llama,usdchf,0.01,F1,False,0.0914,2222
lag_llama,usdchf,0.01,H,True,0.2652,2222
lag_llama,usdchf,0.01,F2,False,0.0592,2222
lag_llama,usdchf,0.01,F3,False,0.0592,2222
lag_llama,usdchf,0.01,F4,False,0.0592,2222
lag_llama,usdchf,0.01,garch_evt,True,0.2652,2222
lag_llama,usdchf,0.01,fhs,True,0.2652,2222
lag_llama,usdchf,0.025,F1,False,0.0856,2229
lag_llama,usdchf,0.025,H,True,0.2184,2229
lag_llama,usdchf,0.025,F2,False,0.0412,2229
lag_llama,usdchf,0.025,F3,False,0.0218,2229
lag_llama,usdchf,0.025,F4,False,0.0508,2229
lag_llama,usdchf,0.025,garch_evt,True,0.2184,2229
lag_llama,usdchf,0.025,fhs,True,0.2184,2229
lag_llama,usdchf,0.05,F1,False,0.0174,2233
lag_llama,usdchf,0.05,H,False,0.0508,2233
lag_llama,usdchf,0.05,F2,False,0.0296,2233
lag_llama,usdchf,0.05,F3,False,0.0048,2233
lag_llama,usdchf,0.05,F4,False,0.0314,2233
lag_llama,usdchf,0.05,garch_evt,True,0.6344,2233
lag_llama,usdchf,0.05,fhs,True,0.6344,2233
lag_llama,wmt,0.01,F1,True,0.1578,2134
lag_llama,wmt,0.01,H,True,0.1578,2134
lag_llama,wmt,0.01,F2,True,0.1578,2134
lag_llama,wmt,0.01,F3,True,0.1578,2134
lag_llama,wmt,0.01,F4,False,0.0312,2134
lag_llama,wmt,0.01,garch_evt,True,0.1578,2134
lag_llama,wmt,0.01,fhs,True,0.1578,2134
lag_llama,wmt,0.025,F1,True,0.1014,2139
lag_llama,wmt,0.025,H,True,0.1014,2139
lag_llama,wmt,0.025,F2,True,0.1014,2139
lag_llama,wmt,0.025,F3,False,0.0262,2139
lag_llama,wmt,0.025,F4,False,0.0168,2139
lag_llama,wmt,0.025,garch_evt,True,0.1014,2139
lag_llama,wmt,0.025,fhs,True,0.1014,2139
lag_llama,wmt,0.05,F1,True,0.114,2139
lag_llama,wmt,0.05,H,True,0.114,2139
lag_llama,wmt,0.05,F2,True,0.114,2139
lag_llama,wmt,0.05,F3,False,0.0256,2139
lag_llama,wmt,0.05,F4,False,0.0176,2139
lag_llama,wmt,0.05,garch_evt,True,0.114,2139
lag_llama,wmt,0.05,fhs,True,0.114,2139
lag_llama,xom,0.01,F1,True,0.2024,2136
lag_llama,xom,0.01,H,True,0.2024,2136
lag_llama,xom,0.01,F2,True,0.2024,2136
lag_llama,xom,0.01,F3,False,0.0092,2136
lag_llama,xom,0.01,F4,False,0.0124,2136
lag_llama,xom,0.01,garch_evt,True,0.2024,2136
lag_llama,xom,0.01,fhs,True,0.2024,2136
lag_llama,xom,0.025,F1,False,0.0696,2139
lag_llama,xom,0.025,H,True,0.9634,2139
lag_llama,xom,0.025,F2,False,0.0696,2139
lag_llama,xom,0.025,F3,False,0.0014,2139
lag_llama,xom,0.025,F4,False,0.017,2139
lag_llama,xom,0.025,garch_evt,True,0.9634,2139
lag_llama,xom,0.025,fhs,True,0.9634,2139
lag_llama,xom,0.05,F1,False,0.0152,2139
lag_llama,xom,0.05,H,True,0.72,2139
lag_llama,xom,0.05,F2,False,0.0368,2139
lag_llama,xom,0.05,F3,False,0.0002,2139
lag_llama,xom,0.05,F4,False,0.0092,2139
lag_llama,xom,0.05,garch_evt,True,0.72,2139
lag_llama,xom,0.05,fhs,True,0.72,2139
lag_llama,xrp,0.01,F1,True,0.3498,1642
lag_llama,xrp,0.01,H,True,0.3498,1642
lag_llama,xrp,0.01,F2,True,0.3498,1642
lag_llama,xrp,0.01,F3,True,0.3498,1642
lag_llama,xrp,0.01,F4,True,0.3498,1642
lag_llama,xrp,0.01,garch_evt,True,0.3498,1642
lag_llama,xrp,0.01,fhs,True,0.3498,1642
lag_llama,xrp,0.025,F1,True,0.1664,1644
lag_llama,xrp,0.025,H,True,0.1664,1644
lag_llama,xrp,0.025,F2,True,0.1664,1644
lag_llama,xrp,0.025,F3,True,0.1664,1644
lag_llama,xrp,0.025,F4,True,0.1664,1644
lag_llama,xrp,0.025,garch_evt,True,0.1664,1644
lag_llama,xrp,0.025,fhs,True,0.1664,1644
lag_llama,xrp,0.05,F1,True,0.2218,1659
lag_llama,xrp,0.05,H,True,0.2218,1659
lag_llama,xrp,0.05,F2,True,0.2218,1659
lag_llama,xrp,0.05,F3,True,0.2218,1659
lag_llama,xrp,0.05,F4,True,0.2218,1659
lag_llama,xrp,0.05,garch_evt,True,0.2218,1659
lag_llama,xrp,0.05,fhs,True,0.2218,1659
